,Feature 1,Feature 2,Label,Cosine Similarity,Predicted Label
1132,dynamic color scheme,creating a option,different,0.3254733085632324,different
1133,close transform tool options clicking apply,crop edge,different,0.1631781905889511,different
1134,save temporary copies automatically,crop edge,different,0.1368248015642166,different
1135,paste tool,crop edge,different,0.24262845516204834,different
1136,save load pocketpaint format,crop edge,different,0.07887762039899826,different
1137,save load pocketpaint format,crop edge,different,0.07887762039899826,different
1138,hide unhide layer,crop edge,different,0.21927155554294586,different
1139,share feature,crop edge,different,0.2759811580181122,different
1140,feedback menu entry overflow menu,crop edge,different,0.2679090201854706,different
1141,spray tool,crop edge,different,0.14551910758018494,different
1142,insert image catrobat media gallery,crop edge,different,0.09604644775390625,different
1143,hint change default settings tools,crop edge,different,0.1469733864068985,different
1144,checkmark confirm tool applications,crop edge,different,0.20294643938541412,different
1145,copy paste symbols stamp tool selection application,crop edge,different,0.21614857017993927,different
1146,save dialog,crop edge,different,0.20418310165405273,different
1147,better compression research implementation,crop edge,different,0.1125418171286583,different
1148,export,crop edge,different,0.32636818289756775,different
1149,confirm tool application selecting tool,crop edge,different,0.19981016218662262,different
1150,center button transform tool,crop edge,different,0.21049657464027405,different
1151,fastlane support huawei store,crop edge,different,0.20814798772335052,different
1152,github crowdin integration,crop edge,different,0.16390492022037506,different
1153,build paintroid pull requests catroid develop jenkins,crop edge,different,0.043131981045007706,different
1154,reuse drawingsurface pipette activity,crop edge,different,0.11107058823108673,different
1155,image file size editing,crop edge,different,0.1722484976053238,different
1156,upload mapping jenkins release builds,crop edge,different,0.1600780040025711,different
1157,correct user intended position tools,crop edge,different,0.11206676810979843,different
1158,dynamic color scheme,crop edge,different,0.2000616043806076,different
1159,close transform tool options clicking apply,crop images,different,0.10245777666568756,different
1160,save temporary copies automatically,crop images,different,0.2553230822086334,different
1161,paste tool,crop images,different,0.2661273181438446,different
1162,save load pocketpaint format,crop images,different,0.18523557484149933,different
1163,save load pocketpaint format,crop images,different,0.18523557484149933,different
1164,hide unhide layer,crop images,different,0.23816728591918945,different
1165,share feature,crop images,different,0.32632261514663696,different
1166,feedback menu entry overflow menu,crop images,different,0.2846413850784302,different
1167,spray tool,crop images,different,0.18761080503463745,different
1168,insert image catrobat media gallery,crop images,different,0.17390911281108856,different
1169,hint change default settings tools,crop images,different,0.13723360002040863,different
1170,checkmark confirm tool applications,crop images,different,0.18271519243717194,different
1171,copy paste symbols stamp tool selection application,crop images,different,0.30719396471977234,different
1172,save dialog,crop images,different,0.2411925494670868,different
1173,better compression research implementation,crop images,different,0.15936443209648132,different
1174,export,crop images,different,0.27783480286598206,different
1175,confirm tool application selecting tool,crop images,different,0.19838054478168488,different
1176,center button transform tool,crop images,different,0.1780180186033249,different
1177,fastlane support huawei store,crop images,different,0.12601791322231293,different
1178,github crowdin integration,crop images,different,0.22270433604717255,different
1179,build paintroid pull requests catroid develop jenkins,crop images,different,0.05018065869808197,different
1180,reuse drawingsurface pipette activity,crop images,different,0.1566743403673172,different
1181,image file size editing,crop images,different,0.38646796345710754,different
1182,upload mapping jenkins release builds,crop images,different,0.1945420205593109,different
1183,correct user intended position tools,crop images,different,0.14630292356014252,different
1184,dynamic color scheme,crop images,different,0.2137746512889862,different
1185,close transform tool options clicking apply,curve tool,different,0.26432594656944275,different
1186,save temporary copies automatically,curve tool,different,0.10351823270320892,different
1187,paste tool,curve tool,different,0.39432623982429504,different
1188,save load pocketpaint format,curve tool,different,0.05340929329395294,different
1189,save load pocketpaint format,curve tool,different,0.05340929329395294,different
1190,hide unhide layer,curve tool,different,0.0897250846028328,different
1191,share feature,curve tool,different,0.26931145787239075,different
1192,feedback menu entry overflow menu,curve tool,different,0.28321921825408936,different
1193,spray tool,curve tool,different,0.19213998317718506,different
1194,insert image catrobat media gallery,curve tool,different,0.16553014516830444,different
1195,auto crop icon,curve tool,different,0.09894435852766037,different
1196,hint change default settings tools,curve tool,different,0.31827443838119507,different
1197,checkmark confirm tool applications,curve tool,different,0.39905667304992676,different
1198,copy paste symbols stamp tool selection application,curve tool,different,0.26805928349494934,different
1199,save dialog,curve tool,different,0.21474654972553253,different
1200,better compression research implementation,curve tool,different,0.24264301359653473,different
1201,export,curve tool,different,0.17643246054649353,different
1202,confirm tool application selecting tool,curve tool,different,0.4397893249988556,different
1203,center button transform tool,curve tool,different,0.47738611698150635,different
1204,fastlane support huawei store,curve tool,different,0.19918641448020935,different
1205,github crowdin integration,curve tool,different,0.2739050090312958,different
1206,build paintroid pull requests catroid develop jenkins,curve tool,different,0.2170781046152115,different
1207,reuse drawingsurface pipette activity,curve tool,different,0.3926079273223877,different
1208,image file size editing,curve tool,different,0.18020109832286835,different
1209,upload mapping jenkins release builds,curve tool,different,0.33934274315834045,different
1210,correct user intended position tools,curve tool,different,0.3306633532047272,different
1211,dynamic color scheme,curve tool,different,0.21532651782035828,different
1212,close transform tool options clicking apply,dank prince,different,0.09046400338411331,different
1213,save temporary copies automatically,dank prince,different,0.02833268605172634,different
1214,paste tool,dank prince,different,0.07594110071659088,different
1215,save load pocketpaint format,dank prince,different,0.19712813198566437,different
1216,save load pocketpaint format,dank prince,different,0.19712813198566437,different
1217,hide unhide layer,dank prince,different,0.19850210845470428,different
1218,share feature,dank prince,different,0.10881995409727097,different
1219,feedback menu entry overflow menu,dank prince,different,0.08329091221094131,different
1220,spray tool,dank prince,different,0.22171910107135773,different
1221,insert image catrobat media gallery,dank prince,different,0.14877119660377502,different
1222,auto crop icon,dank prince,different,0.03971562162041664,different
1223,hint change default settings tools,dank prince,different,0.04532584547996521,different
1224,checkmark confirm tool applications,dank prince,different,0.04033826291561127,different
1225,copy paste symbols stamp tool selection application,dank prince,different,-0.013216140680015087,different
1226,save dialog,dank prince,different,0.1326747089624405,different
1227,better compression research implementation,dank prince,different,0.19641900062561035,different
1228,export,dank prince,different,0.12503483891487122,different
1229,confirm tool application selecting tool,dank prince,different,0.0440824069082737,different
1230,center button transform tool,dank prince,different,0.14116716384887695,different
1231,fastlane support huawei store,dank prince,different,-0.056606657803058624,different
1232,github crowdin integration,dank prince,different,0.05949641764163971,different
1233,build paintroid pull requests catroid develop jenkins,dank prince,different,0.18503692746162415,different
1234,reuse drawingsurface pipette activity,dank prince,different,0.10079117119312286,different
1235,image file size editing,dank prince,different,0.11392142623662949,different
1236,upload mapping jenkins release builds,dank prince,different,0.1340131163597107,different
1237,correct user intended position tools,dank prince,different,0.09387077391147614,different
1238,dynamic color scheme,dank prince,different,0.07359864562749863,different
1239,close transform tool options clicking apply,dead fast,different,0.18968789279460907,different
1240,save temporary copies automatically,dead fast,different,0.08062871545553207,different
1241,paste tool,dead fast,different,0.06888122111558914,different
1242,save load pocketpaint format,dead fast,different,-0.024964692071080208,different
1243,save load pocketpaint format,dead fast,different,-0.024964692071080208,different
1244,hide unhide layer,dead fast,different,0.07362498342990875,different
1245,share feature,dead fast,different,0.036574751138687134,different
1246,feedback menu entry overflow menu,dead fast,different,0.004986814223229885,different
1247,spray tool,dead fast,different,-0.01934894546866417,different
1248,insert image catrobat media gallery,dead fast,different,-0.05168119817972183,different
1249,auto crop icon,dead fast,different,-0.002018599770963192,different
1250,hint change default settings tools,dead fast,different,-0.026859469711780548,different
1251,checkmark confirm tool applications,dead fast,different,-0.0509524829685688,different
1252,copy paste symbols stamp tool selection application,dead fast,different,-0.029579726979136467,different
1253,save dialog,dead fast,different,0.1608555167913437,different
1254,better compression research implementation,dead fast,different,0.025235071778297424,different
1255,export,dead fast,different,0.052546679973602295,different
1256,confirm tool application selecting tool,dead fast,different,-0.021817920729517937,different
1257,center button transform tool,dead fast,different,0.019650239497423172,different
1258,fastlane support huawei store,dead fast,different,-0.05305111035704613,different
1259,github crowdin integration,dead fast,different,-0.02901558019220829,different
1260,build paintroid pull requests catroid develop jenkins,dead fast,different,0.01195568684488535,different
1261,reuse drawingsurface pipette activity,dead fast,different,-0.053859010338783264,different
1262,image file size editing,dead fast,different,-0.003500067163258791,different
1263,upload mapping jenkins release builds,dead fast,different,0.002336570993065834,different
1264,correct user intended position tools,dead fast,different,0.01506333239376545,different
1265,dynamic color scheme,dead fast,different,0.10564132779836655,different
1266,close transform tool options clicking apply,dedicated pan,different,0.14988499879837036,different
1267,save temporary copies automatically,dedicated pan,different,0.1345275640487671,different
1268,paste tool,dedicated pan,different,0.42847388982772827,different
1269,save load pocketpaint format,dedicated pan,different,0.2370074987411499,different
1270,save load pocketpaint format,dedicated pan,different,0.2370074987411499,different
1271,hide unhide layer,dedicated pan,different,0.11547908186912537,different
1272,share feature,dedicated pan,different,0.3346558213233948,different
1273,feedback menu entry overflow menu,dedicated pan,different,0.1732480227947235,different
1274,spray tool,dedicated pan,different,0.26352980732917786,different
1275,insert image catrobat media gallery,dedicated pan,different,0.1814989298582077,different
1276,auto crop icon,dedicated pan,different,0.05406058207154274,different
1277,hint change default settings tools,dedicated pan,different,0.20553722977638245,different
1278,checkmark confirm tool applications,dedicated pan,different,0.30776339769363403,different
1279,copy paste symbols stamp tool selection application,dedicated pan,different,0.19469653069972992,different
1280,save dialog,dedicated pan,different,0.2527320086956024,different
1281,better compression research implementation,dedicated pan,different,0.11000821739435196,different
1282,export,dedicated pan,different,0.14910945296287537,different
1283,confirm tool application selecting tool,dedicated pan,different,0.33336910605430603,different
1284,center button transform tool,dedicated pan,different,0.29451125860214233,different
1285,fastlane support huawei store,dedicated pan,different,0.22244125604629517,different
1286,github crowdin integration,dedicated pan,different,0.17849084734916687,different
1287,build paintroid pull requests catroid develop jenkins,dedicated pan,different,0.25428444147109985,different
1288,reuse drawingsurface pipette activity,dedicated pan,different,0.3388795256614685,different
1289,image file size editing,dedicated pan,different,0.11226360499858856,different
1290,upload mapping jenkins release builds,dedicated pan,different,0.27073267102241516,different
1291,correct user intended position tools,dedicated pan,different,0.3206576108932495,different
1292,dynamic color scheme,dedicated pan,different,0.15201234817504883,different
1293,close transform tool options clicking apply,device folder,different,0.2278977632522583,different
1294,save temporary copies automatically,device folder,different,0.2924143075942993,different
1295,paste tool,device folder,different,0.2550177574157715,different
1296,save load pocketpaint format,device folder,different,0.18048229813575745,different
1297,save load pocketpaint format,device folder,different,0.18048229813575745,different
1298,hide unhide layer,device folder,different,0.21708530187606812,different
1299,share feature,device folder,different,0.30923542380332947,different
1300,feedback menu entry overflow menu,device folder,different,0.2258480042219162,different
1301,spray tool,device folder,different,0.15239007771015167,different
1302,insert image catrobat media gallery,device folder,different,0.39108341932296753,different
1303,auto crop icon,device folder,different,0.20720255374908447,different
1304,hint change default settings tools,device folder,different,0.27481698989868164,different
1305,checkmark confirm tool applications,device folder,different,0.34598731994628906,different
1306,copy paste symbols stamp tool selection application,device folder,different,0.35644039511680603,different
1307,save dialog,device folder,different,0.23991239070892334,different
1308,better compression research implementation,device folder,different,0.11230440437793732,different
1309,export,device folder,different,0.13368041813373566,different
1310,confirm tool application selecting tool,device folder,different,0.3247615396976471,different
1311,center button transform tool,device folder,different,0.3816760778427124,different
1312,fastlane support huawei store,device folder,different,0.28640636801719666,different
1313,github crowdin integration,device folder,different,0.3329406678676605,different
1314,build paintroid pull requests catroid develop jenkins,device folder,different,0.09104401618242264,different
1315,reuse drawingsurface pipette activity,device folder,different,0.21972160041332245,different
1316,image file size editing,device folder,different,0.27782654762268066,different
1317,upload mapping jenkins release builds,device folder,different,0.2532099783420563,different
1318,correct user intended position tools,device folder,different,0.30283498764038086,different
1319,dynamic color scheme,device folder,different,0.188389390707016,different
1320,close transform tool options clicking apply,do some quite,different,0.2823526859283447,different
1321,save temporary copies automatically,do some quite,different,0.2233850210905075,different
1322,paste tool,do some quite,different,0.27419576048851013,different
1323,save load pocketpaint format,do some quite,different,0.06085509434342384,different
1324,save load pocketpaint format,do some quite,different,0.06085509434342384,different
1325,hide unhide layer,do some quite,different,0.23997776210308075,different
1326,share feature,do some quite,different,0.3850874602794647,different
1327,feedback menu entry overflow menu,do some quite,different,0.30447113513946533,different
1328,spray tool,do some quite,different,0.205345019698143,different
1329,insert image catrobat media gallery,do some quite,different,0.26772385835647583,different
1330,auto crop icon,do some quite,different,0.20139335095882416,different
1331,hint change default settings tools,do some quite,different,0.2578592598438263,different
1332,checkmark confirm tool applications,do some quite,different,0.2748241126537323,different
1333,copy paste symbols stamp tool selection application,do some quite,different,0.22677640616893768,different
1334,save dialog,do some quite,different,0.2248198688030243,different
1335,better compression research implementation,do some quite,different,0.28495463728904724,different
1336,export,do some quite,different,0.18756543099880219,different
1337,confirm tool application selecting tool,do some quite,different,0.34575915336608887,different
1338,center button transform tool,do some quite,different,0.31750962138175964,different
1339,fastlane support huawei store,do some quite,different,0.22386763989925385,different
1340,github crowdin integration,do some quite,different,0.19559304416179657,different
1341,build paintroid pull requests catroid develop jenkins,do some quite,different,0.20867866277694702,different
1342,reuse drawingsurface pipette activity,do some quite,different,0.2652773857116699,different
1343,image file size editing,do some quite,different,0.13397935032844543,different
1344,upload mapping jenkins release builds,do some quite,different,0.22628037631511688,different
1345,correct user intended position tools,do some quite,different,0.359112411737442,different
1346,dynamic color scheme,do some quite,different,0.3376453220844269,different
1347,close transform tool options clicking apply,draw frames,different,0.25086355209350586,different
1348,save temporary copies automatically,draw frames,different,0.31123873591423035,different
1349,paste tool,draw frames,different,0.4155498445034027,different
1350,save load pocketpaint format,draw frames,different,0.2958964705467224,different
1351,save load pocketpaint format,draw frames,different,0.2958964705467224,different
1352,hide unhide layer,draw frames,different,0.2960374057292938,different
1353,share feature,draw frames,different,0.2528674900531769,different
1354,feedback menu entry overflow menu,draw frames,different,0.24785952270030975,different
1355,spray tool,draw frames,different,0.2576657235622406,different
1356,insert image catrobat media gallery,draw frames,different,0.23223567008972168,different
1357,auto crop icon,draw frames,different,0.009085020050406456,different
1358,hint change default settings tools,draw frames,different,0.23444335162639618,different
1359,checkmark confirm tool applications,draw frames,different,0.29168570041656494,different
1360,copy paste symbols stamp tool selection application,draw frames,different,0.3635227680206299,different
1361,save dialog,draw frames,different,0.33585748076438904,different
1362,better compression research implementation,draw frames,different,0.21065156161785126,different
1363,export,draw frames,different,0.07198682427406311,different
1364,confirm tool application selecting tool,draw frames,different,0.3310670554637909,different
1365,center button transform tool,draw frames,different,0.24268285930156708,different
1366,fastlane support huawei store,draw frames,different,0.13085342943668365,different
1367,github crowdin integration,draw frames,different,0.18408088386058807,different
1368,build paintroid pull requests catroid develop jenkins,draw frames,different,0.3290455937385559,different
1369,reuse drawingsurface pipette activity,draw frames,different,0.4251824915409088,different
1370,image file size editing,draw frames,different,0.24089841544628143,different
1371,upload mapping jenkins release builds,draw frames,different,0.3013553321361542,different
1372,correct user intended position tools,draw frames,different,0.2669706344604492,different
1373,dynamic color scheme,draw frames,different,0.22411683201789856,different
1374,close transform tool options clicking apply,draw some lines,different,0.29473769664764404,different
1375,save temporary copies automatically,draw some lines,different,0.060238178819417953,different
1376,paste tool,draw some lines,different,0.40478911995887756,different
1377,save load pocketpaint format,draw some lines,different,0.04573008045554161,different
1378,save load pocketpaint format,draw some lines,different,0.04573008045554161,different
1379,hide unhide layer,draw some lines,different,0.18072371184825897,different
1380,share feature,draw some lines,different,0.1774691343307495,different
1381,feedback menu entry overflow menu,draw some lines,different,0.23177237808704376,different
1382,spray tool,draw some lines,different,0.25339818000793457,different
1383,insert image catrobat media gallery,draw some lines,different,0.20679894089698792,different
1384,auto crop icon,draw some lines,different,-0.02911755070090294,different
1385,hint change default settings tools,draw some lines,different,0.277261883020401,different
1386,checkmark confirm tool applications,draw some lines,different,0.352525919675827,different
1387,copy paste symbols stamp tool selection application,draw some lines,different,0.31645822525024414,different
1388,save dialog,draw some lines,different,0.17836062610149384,different
1389,better compression research implementation,draw some lines,different,0.24118274450302124,different
1390,export,draw some lines,different,0.09748813509941101,different
1391,confirm tool application selecting tool,draw some lines,different,0.36460593342781067,different
1392,center button transform tool,draw some lines,different,0.3025496304035187,different
1393,fastlane support huawei store,draw some lines,different,0.10477113723754883,different
1394,github crowdin integration,draw some lines,different,0.11996471881866455,different
1395,build paintroid pull requests catroid develop jenkins,draw some lines,different,0.2805126905441284,different
1396,reuse drawingsurface pipette activity,draw some lines,different,0.45611274242401123,different
1397,image file size editing,draw some lines,different,0.23501163721084595,different
1398,upload mapping jenkins release builds,draw some lines,different,0.2592158019542694,different
1399,correct user intended position tools,draw some lines,different,0.31294170022010803,different
1400,dynamic color scheme,draw some lines,different,0.2314259111881256,different
1401,close transform tool options clicking apply,drawing tool for kids,different,0.13477902114391327,different
1402,save temporary copies automatically,drawing tool for kids,different,0.18359923362731934,different
1403,paste tool,drawing tool for kids,different,0.39052367210388184,different
1404,save load pocketpaint format,drawing tool for kids,different,0.15813064575195312,different
1405,save load pocketpaint format,drawing tool for kids,different,0.15813064575195312,different
1406,hide unhide layer,drawing tool for kids,different,0.16012045741081238,different
1407,share feature,drawing tool for kids,different,0.1967906653881073,different
1408,feedback menu entry overflow menu,drawing tool for kids,different,0.19094623625278473,different
1409,spray tool,drawing tool for kids,different,0.20870529115200043,different
1410,insert image catrobat media gallery,drawing tool for kids,different,0.293657511472702,different
1411,auto crop icon,drawing tool for kids,different,-0.04933931306004524,different
1412,hint change default settings tools,drawing tool for kids,different,0.2682194411754608,different
1413,checkmark confirm tool applications,drawing tool for kids,different,0.3808479309082031,different
1414,copy paste symbols stamp tool selection application,drawing tool for kids,different,0.3122475743293762,different
1415,save dialog,drawing tool for kids,different,0.19592678546905518,different
1416,better compression research implementation,drawing tool for kids,different,0.13176217675209045,different
1417,export,drawing tool for kids,different,0.01107647642493248,different
1418,confirm tool application selecting tool,drawing tool for kids,different,0.3418841063976288,different
1419,center button transform tool,drawing tool for kids,different,0.29125285148620605,different
1420,fastlane support huawei store,drawing tool for kids,different,0.1086701825261116,different
1421,github crowdin integration,drawing tool for kids,different,0.18304243683815002,different
1422,build paintroid pull requests catroid develop jenkins,drawing tool for kids,different,0.1532108038663864,different
1423,reuse drawingsurface pipette activity,drawing tool for kids,different,0.5067046284675598,different
1424,image file size editing,drawing tool for kids,different,0.21047261357307434,different
1425,upload mapping jenkins release builds,drawing tool for kids,different,0.19890795648097992,different
1426,correct user intended position tools,drawing tool for kids,different,0.2807823121547699,different
1427,dynamic color scheme,drawing tool for kids,different,0.0373200848698616,different
1428,close transform tool options clicking apply,drawing tools like brush,different,0.3095513582229614,different
1429,save temporary copies automatically,drawing tools like brush,different,0.08329810202121735,different
1430,paste tool,drawing tools like brush,different,0.49438759684562683,different
1431,save load pocketpaint format,drawing tools like brush,different,0.21160173416137695,different
1432,save load pocketpaint format,drawing tools like brush,different,0.21160173416137695,different
1433,hide unhide layer,drawing tools like brush,different,0.21202200651168823,different
1434,share feature,drawing tools like brush,different,0.11668892204761505,different
1435,feedback menu entry overflow menu,drawing tools like brush,different,0.13610075414180756,different
1436,spray tool,drawing tools like brush,different,0.41025999188423157,different
1437,insert image catrobat media gallery,drawing tools like brush,different,0.29882171750068665,different
1438,auto crop icon,drawing tools like brush,different,-0.0025322139263153076,different
1439,hint change default settings tools,drawing tools like brush,different,0.28037524223327637,different
1440,checkmark confirm tool applications,drawing tools like brush,different,0.3996811509132385,different
1441,copy paste symbols stamp tool selection application,drawing tools like brush,different,0.378677099943161,different
1442,save dialog,drawing tools like brush,different,0.12237442284822464,different
1443,better compression research implementation,drawing tools like brush,different,0.1769638955593109,different
1444,export,drawing tools like brush,different,0.04459533467888832,different
1445,confirm tool application selecting tool,drawing tools like brush,different,0.4235619306564331,different
1446,center button transform tool,drawing tools like brush,different,0.3423974812030792,different
1447,fastlane support huawei store,drawing tools like brush,different,0.02644670568406582,different
1448,github crowdin integration,drawing tools like brush,different,0.07959383726119995,different
1449,build paintroid pull requests catroid develop jenkins,drawing tools like brush,different,0.29435262084007263,different
1450,reuse drawingsurface pipette activity,drawing tools like brush,different,0.5415006875991821,different
1451,image file size editing,drawing tools like brush,different,0.18799851834774017,different
1452,upload mapping jenkins release builds,drawing tools like brush,different,0.17304374277591705,different
1453,correct user intended position tools,drawing tools like brush,different,0.4564051926136017,different
1454,dynamic color scheme,drawing tools like brush,different,0.11815102398395538,different
1455,close transform tool options clicking apply,drive insane,different,0.10336024314165115,different
1456,save temporary copies automatically,drive insane,different,0.005473801866173744,different
1457,paste tool,drive insane,different,0.027160167694091797,different
1458,save load pocketpaint format,drive insane,different,-0.13649816811084747,different
1459,save load pocketpaint format,drive insane,different,-0.13649816811084747,different
1460,hide unhide layer,drive insane,different,0.047675617039203644,different
1461,share feature,drive insane,different,0.08866994827985764,different
1462,feedback menu entry overflow menu,drive insane,different,0.19565130770206451,different
1463,spray tool,drive insane,different,0.02744073048233986,different
1464,insert image catrobat media gallery,drive insane,different,0.07249687612056732,different
1465,auto crop icon,drive insane,different,0.23246951401233673,different
1466,hint change default settings tools,drive insane,different,0.04171546921133995,different
1467,checkmark confirm tool applications,drive insane,different,-0.06337431073188782,different
1468,copy paste symbols stamp tool selection application,drive insane,different,-0.0018059047870337963,different
1469,save dialog,drive insane,different,-0.03762077912688255,different
1470,better compression research implementation,drive insane,different,0.17094016075134277,different
1471,export,drive insane,different,0.18474791944026947,different
1472,confirm tool application selecting tool,drive insane,different,0.009823046624660492,different
1473,center button transform tool,drive insane,different,0.09872288256883621,different
1474,fastlane support huawei store,drive insane,different,0.10236766189336777,different
1475,github crowdin integration,drive insane,different,0.1232314184308052,different
1476,build paintroid pull requests catroid develop jenkins,drive insane,different,0.00874248705804348,different
1477,reuse drawingsurface pipette activity,drive insane,different,0.06542064994573593,different
1478,image file size editing,drive insane,different,0.05698747932910919,different
1479,upload mapping jenkins release builds,drive insane,different,0.040189724415540695,different
1480,correct user intended position tools,drive insane,different,-0.031101740896701813,different
1481,dynamic color scheme,drive insane,different,0.29896417260169983,different
1482,close transform tool options clicking apply,dynamic brushes,different,0.3646250367164612,different
1483,save temporary copies automatically,dynamic brushes,different,0.17930732667446136,different
1484,paste tool,dynamic brushes,different,0.4892166256904602,different
1485,save load pocketpaint format,dynamic brushes,different,0.330436646938324,different
1486,save load pocketpaint format,dynamic brushes,different,0.330436646938324,different
1487,hide unhide layer,dynamic brushes,different,0.18935078382492065,different
1488,share feature,dynamic brushes,different,0.2247929573059082,different
1489,feedback menu entry overflow menu,dynamic brushes,different,0.35990872979164124,different
1490,spray tool,dynamic brushes,different,0.5503865480422974,different
1491,insert image catrobat media gallery,dynamic brushes,different,0.35989171266555786,different
1492,auto crop icon,dynamic brushes,different,0.1458062380552292,different
1493,hint change default settings tools,dynamic brushes,different,0.34434813261032104,different
1494,checkmark confirm tool applications,dynamic brushes,different,0.31864577531814575,different
1495,copy paste symbols stamp tool selection application,dynamic brushes,different,0.32591646909713745,different
1496,save dialog,dynamic brushes,different,0.1943274736404419,different
1497,better compression research implementation,dynamic brushes,different,0.2626636028289795,different
1498,export,dynamic brushes,different,0.15715108811855316,different
1499,confirm tool application selecting tool,dynamic brushes,different,0.37062448263168335,different
1500,center button transform tool,dynamic brushes,different,0.41246598958969116,different
1501,fastlane support huawei store,dynamic brushes,different,0.14323905110359192,different
1502,github crowdin integration,dynamic brushes,different,0.15962308645248413,different
1503,build paintroid pull requests catroid develop jenkins,dynamic brushes,different,0.36231523752212524,different
1504,reuse drawingsurface pipette activity,dynamic brushes,different,0.5443615317344666,different
1505,image file size editing,dynamic brushes,different,0.2454916536808014,different
1506,upload mapping jenkins release builds,dynamic brushes,different,0.21423865854740143,different
1507,correct user intended position tools,dynamic brushes,different,0.3860800862312317,different
1508,dynamic color scheme,dynamic brushes,different,0.501617431640625,different
1509,close transform tool options clicking apply,edit photos of gacha,different,0.32511985301971436,different
1510,save temporary copies automatically,edit photos of gacha,different,0.20080119371414185,different
1511,paste tool,edit photos of gacha,different,0.35490092635154724,different
1512,save load pocketpaint format,edit photos of gacha,different,0.24621231853961945,different
1513,save load pocketpaint format,edit photos of gacha,different,0.24621231853961945,different
1514,hide unhide layer,edit photos of gacha,different,0.0903521329164505,different
1515,share feature,edit photos of gacha,different,0.2938552796840668,different
1516,feedback menu entry overflow menu,edit photos of gacha,different,0.23650360107421875,different
1517,spray tool,edit photos of gacha,different,0.3105555474758148,different
1518,insert image catrobat media gallery,edit photos of gacha,different,0.32946014404296875,different
1519,auto crop icon,edit photos of gacha,different,0.28158894181251526,different
1520,hint change default settings tools,edit photos of gacha,different,0.32825028896331787,different
1521,checkmark confirm tool applications,edit photos of gacha,different,0.3509829640388489,different
1522,copy paste symbols stamp tool selection application,edit photos of gacha,different,0.3692689836025238,different
1523,save dialog,edit photos of gacha,different,0.1728532314300537,different
1524,better compression research implementation,edit photos of gacha,different,0.3195095360279083,different
1525,export,edit photos of gacha,different,0.26096105575561523,different
1526,confirm tool application selecting tool,edit photos of gacha,different,0.3580215871334076,different
1527,center button transform tool,edit photos of gacha,different,0.3199354410171509,different
1528,fastlane support huawei store,edit photos of gacha,different,0.0637436956167221,different
1529,github crowdin integration,edit photos of gacha,different,0.26560163497924805,different
1530,build paintroid pull requests catroid develop jenkins,edit photos of gacha,different,0.25039517879486084,different
1531,reuse drawingsurface pipette activity,edit photos of gacha,different,0.28012579679489136,different
1532,image file size editing,edit photos of gacha,different,0.5083966255187988,different
1533,upload mapping jenkins release builds,edit photos of gacha,different,0.3851776123046875,different
1534,correct user intended position tools,edit photos of gacha,different,0.25672030448913574,different
1535,dynamic color scheme,edit photos of gacha,different,0.1541118621826172,different
1536,close transform tool options clicking apply,edit small things,different,0.388578325510025,different
1537,save temporary copies automatically,edit small things,different,0.4040262997150421,different
1538,paste tool,edit small things,different,0.40247642993927,different
1539,save load pocketpaint format,edit small things,different,0.3219289183616638,different
1540,save load pocketpaint format,edit small things,different,0.3219289183616638,different
1541,hide unhide layer,edit small things,different,0.16865774989128113,different
1542,share feature,edit small things,different,0.3622647523880005,different
1543,feedback menu entry overflow menu,edit small things,different,0.3860795497894287,different
1544,spray tool,edit small things,different,0.2665131092071533,different
1545,insert image catrobat media gallery,edit small things,different,0.243292897939682,different
1546,auto crop icon,edit small things,different,0.25601136684417725,different
1547,hint change default settings tools,edit small things,different,0.3804297149181366,different
1548,checkmark confirm tool applications,edit small things,different,0.4026521146297455,different
1549,copy paste symbols stamp tool selection application,edit small things,different,0.4858047366142273,different
1550,save dialog,edit small things,different,0.43576580286026,different
1551,better compression research implementation,edit small things,different,0.3627541661262512,different
1552,export,edit small things,different,0.19597618281841278,different
1553,confirm tool application selecting tool,edit small things,different,0.38282880187034607,different
1554,center button transform tool,edit small things,different,0.4308914542198181,different
1555,fastlane support huawei store,edit small things,different,0.15182414650917053,different
1556,github crowdin integration,edit small things,different,0.2658959925174713,different
1557,build paintroid pull requests catroid develop jenkins,edit small things,different,0.1399579793214798,different
1558,reuse drawingsurface pipette activity,edit small things,different,0.3873424530029297,different
1559,image file size editing,edit small things,different,0.44685250520706177,different
1560,upload mapping jenkins release builds,edit small things,different,0.3359955847263336,different
1561,correct user intended position tools,edit small things,different,0.30094271898269653,different
1562,dynamic color scheme,edit small things,different,0.1167197972536087,different
1563,close transform tool options clicking apply,editing large images,different,0.30794110894203186,different
1564,save temporary copies automatically,editing large images,different,0.20288807153701782,different
1565,paste tool,editing large images,different,0.2089199423789978,different
1566,save load pocketpaint format,editing large images,different,0.2586211562156677,different
1567,save load pocketpaint format,editing large images,different,0.2586211562156677,different
1568,hide unhide layer,editing large images,different,-0.03114197961986065,different
1569,share feature,editing large images,different,0.2167768031358719,different
1570,feedback menu entry overflow menu,editing large images,different,0.32017257809638977,different
1571,spray tool,editing large images,different,0.18038758635520935,different
1572,insert image catrobat media gallery,editing large images,different,0.24689343571662903,different
1573,auto crop icon,editing large images,different,0.13329942524433136,different
1574,hint change default settings tools,editing large images,different,0.21075792610645294,different
