,Feature 1,Feature 2,Label,Cosine Similarity,Predicted Label
1150,center button transform tool,crop edge,different,0.17580270767211914,different
1151,fastlane support huawei store,crop edge,different,0.03523043543100357,different
1152,github crowdin integration,crop edge,different,0.21932023763656616,different
1153,build paintroid pull requests catroid develop jenkins,crop edge,different,-0.013804556801915169,different
1154,reuse drawingsurface pipette activity,crop edge,different,0.1889021247625351,different
1155,image file size editing,crop edge,different,0.19926950335502625,different
1156,upload mapping jenkins release builds,crop edge,different,0.09326469898223877,different
1157,correct user intended position tools,crop edge,different,0.26985985040664673,different
1158,dynamic color scheme,crop edge,different,0.26110684871673584,different
1159,close transform tool options clicking apply,crop images,different,0.21666774153709412,different
1160,save temporary copies automatically,crop images,different,0.25047430396080017,different
1161,paste tool,crop images,different,0.3182375133037567,different
1162,save load pocketpaint format,crop images,different,0.21420225501060486,different
1163,save load pocketpaint format,crop images,different,0.21420225501060486,different
1164,hide unhide layer,crop images,different,0.18160627782344818,different
1165,share feature,crop images,different,0.18993860483169556,different
1166,feedback menu entry overflow menu,crop images,different,0.2325500249862671,different
1167,spray tool,crop images,different,0.1485300213098526,different
1168,insert image catrobat media gallery,crop images,different,0.2348739206790924,different
1169,hint change default settings tools,crop images,different,0.15756140649318695,different
1170,checkmark confirm tool applications,crop images,different,0.2657674252986908,different
1171,copy paste symbols stamp tool selection application,crop images,different,0.25890052318573,different
1172,save dialog,crop images,different,0.21877624094486237,different
1173,better compression research implementation,crop images,different,0.18615993857383728,different
1174,export,crop images,different,0.33165645599365234,different
1175,confirm tool application selecting tool,crop images,different,0.20510044693946838,different
1176,center button transform tool,crop images,different,0.2587045729160309,different
1177,fastlane support huawei store,crop images,different,0.10546860843896866,different
1178,github crowdin integration,crop images,different,0.29422807693481445,different
1179,build paintroid pull requests catroid develop jenkins,crop images,different,0.09100618958473206,different
1180,reuse drawingsurface pipette activity,crop images,different,0.2080935686826706,different
1181,image file size editing,crop images,different,0.33997321128845215,different
1182,upload mapping jenkins release builds,crop images,different,0.19581471383571625,different
1183,correct user intended position tools,crop images,different,0.24943992495536804,different
1184,dynamic color scheme,crop images,different,0.3199926018714905,different
1185,close transform tool options clicking apply,curve tool,different,0.29352617263793945,different
1186,save temporary copies automatically,curve tool,different,0.2003134936094284,different
1187,paste tool,curve tool,different,0.48329025506973267,different
1188,save load pocketpaint format,curve tool,different,0.304188996553421,different
1189,save load pocketpaint format,curve tool,different,0.304188996553421,different
1190,hide unhide layer,curve tool,different,0.22641165554523468,different
1191,share feature,curve tool,different,0.2256554365158081,different
1192,feedback menu entry overflow menu,curve tool,different,0.16968312859535217,different
1193,spray tool,curve tool,different,0.4245058298110962,different
1194,insert image catrobat media gallery,curve tool,different,0.17572283744812012,different
1195,auto crop icon,curve tool,different,0.27710941433906555,different
1196,hint change default settings tools,curve tool,different,0.271247923374176,different
1197,checkmark confirm tool applications,curve tool,different,0.3598880171775818,different
1198,copy paste symbols stamp tool selection application,curve tool,different,0.33496010303497314,different
1199,save dialog,curve tool,different,0.25451549887657166,different
1200,better compression research implementation,curve tool,different,0.25015872716903687,different
1201,export,curve tool,different,0.2906774878501892,different
1202,confirm tool application selecting tool,curve tool,different,0.4721291959285736,different
1203,center button transform tool,curve tool,different,0.40668195486068726,different
1204,fastlane support huawei store,curve tool,different,0.04614625871181488,different
1205,github crowdin integration,curve tool,different,0.15276966989040375,different
1206,build paintroid pull requests catroid develop jenkins,curve tool,different,0.19119691848754883,different
1207,reuse drawingsurface pipette activity,curve tool,different,0.4196793735027313,different
1208,image file size editing,curve tool,different,0.27703723311424255,different
1209,upload mapping jenkins release builds,curve tool,different,0.23251557350158691,different
1210,correct user intended position tools,curve tool,different,0.5180367827415466,different
1211,dynamic color scheme,curve tool,different,0.27609333395957947,different
1212,close transform tool options clicking apply,dank prince,different,-0.06144307553768158,different
1213,save temporary copies automatically,dank prince,different,0.017947014421224594,different
1214,paste tool,dank prince,different,0.06406319886445999,different
1215,save load pocketpaint format,dank prince,different,0.09268718957901001,different
1216,save load pocketpaint format,dank prince,different,0.09268718957901001,different
1217,hide unhide layer,dank prince,different,0.17527338862419128,different
1218,share feature,dank prince,different,0.11016969382762909,different
1219,feedback menu entry overflow menu,dank prince,different,-0.06907317787408829,different
1220,spray tool,dank prince,different,0.2536899447441101,different
1221,insert image catrobat media gallery,dank prince,different,0.08706764876842499,different
1222,auto crop icon,dank prince,different,-0.06592684239149094,different
1223,hint change default settings tools,dank prince,different,-0.037688247859478,different
1224,checkmark confirm tool applications,dank prince,different,0.08193103224039078,different
1225,copy paste symbols stamp tool selection application,dank prince,different,-0.008047867566347122,different
1226,save dialog,dank prince,different,0.09539636969566345,different
1227,better compression research implementation,dank prince,different,0.18584144115447998,different
1228,export,dank prince,different,0.08258092403411865,different
1229,confirm tool application selecting tool,dank prince,different,0.04288492351770401,different
1230,center button transform tool,dank prince,different,-0.006003444083034992,different
1231,fastlane support huawei store,dank prince,different,-0.03765641525387764,different
1232,github crowdin integration,dank prince,different,-0.021319584921002388,different
1233,build paintroid pull requests catroid develop jenkins,dank prince,different,-0.030313482508063316,different
1234,reuse drawingsurface pipette activity,dank prince,different,0.14222249388694763,different
1235,image file size editing,dank prince,different,0.033450111746788025,different
1236,upload mapping jenkins release builds,dank prince,different,0.04470868408679962,different
1237,correct user intended position tools,dank prince,different,0.10130683332681656,different
1238,dynamic color scheme,dank prince,different,0.22159390151500702,different
1239,close transform tool options clicking apply,dead fast,different,0.29379868507385254,different
1240,save temporary copies automatically,dead fast,different,0.2712435722351074,different
1241,paste tool,dead fast,different,0.15689031779766083,different
1242,save load pocketpaint format,dead fast,different,0.19708693027496338,different
1243,save load pocketpaint format,dead fast,different,0.19708693027496338,different
1244,hide unhide layer,dead fast,different,0.12742289900779724,different
1245,share feature,dead fast,different,0.1410394012928009,different
1246,feedback menu entry overflow menu,dead fast,different,0.01630973070859909,different
1247,spray tool,dead fast,different,0.06955009698867798,different
1248,insert image catrobat media gallery,dead fast,different,0.09022614359855652,different
1249,auto crop icon,dead fast,different,0.15273839235305786,different
1250,hint change default settings tools,dead fast,different,0.022560283541679382,different
1251,checkmark confirm tool applications,dead fast,different,0.0743853747844696,different
1252,copy paste symbols stamp tool selection application,dead fast,different,0.034278638660907745,different
1253,save dialog,dead fast,different,0.12742586433887482,different
1254,better compression research implementation,dead fast,different,0.09401798248291016,different
1255,export,dead fast,different,0.12847459316253662,different
1256,confirm tool application selecting tool,dead fast,different,0.06371212750673294,different
1257,center button transform tool,dead fast,different,0.1181870624423027,different
1258,fastlane support huawei store,dead fast,different,0.1553325206041336,different
1259,github crowdin integration,dead fast,different,0.11309069395065308,different
1260,build paintroid pull requests catroid develop jenkins,dead fast,different,-0.07807246595621109,different
1261,reuse drawingsurface pipette activity,dead fast,different,0.10381032526493073,different
1262,image file size editing,dead fast,different,0.1626424789428711,different
1263,upload mapping jenkins release builds,dead fast,different,0.0227532759308815,different
1264,correct user intended position tools,dead fast,different,0.09611156582832336,different
1265,dynamic color scheme,dead fast,different,0.1301039755344391,different
1266,close transform tool options clicking apply,dedicated pan,different,0.23677264153957367,different
1267,save temporary copies automatically,dedicated pan,different,0.2802635729312897,different
1268,paste tool,dedicated pan,different,0.33539751172065735,different
1269,save load pocketpaint format,dedicated pan,different,0.31543734669685364,different
1270,save load pocketpaint format,dedicated pan,different,0.31543734669685364,different
1271,hide unhide layer,dedicated pan,different,0.22746852040290833,different
1272,share feature,dedicated pan,different,0.3503648042678833,different
1273,feedback menu entry overflow menu,dedicated pan,different,0.03620713949203491,different
1274,spray tool,dedicated pan,different,0.3449932038784027,different
1275,insert image catrobat media gallery,dedicated pan,different,0.17392662167549133,different
1276,auto crop icon,dedicated pan,different,0.18569864332675934,different
1277,hint change default settings tools,dedicated pan,different,0.13483896851539612,different
1278,checkmark confirm tool applications,dedicated pan,different,0.16265970468521118,different
1279,copy paste symbols stamp tool selection application,dedicated pan,different,0.1650686413049698,different
1280,save dialog,dedicated pan,different,0.32048386335372925,different
1281,better compression research implementation,dedicated pan,different,0.22592370212078094,different
1282,export,dedicated pan,different,0.1924651861190796,different
1283,confirm tool application selecting tool,dedicated pan,different,0.2761767506599426,different
1284,center button transform tool,dedicated pan,different,0.3199408948421478,different
1285,fastlane support huawei store,dedicated pan,different,0.19357532262802124,different
1286,github crowdin integration,dedicated pan,different,0.21814671158790588,different
1287,build paintroid pull requests catroid develop jenkins,dedicated pan,different,0.07189410924911499,different
1288,reuse drawingsurface pipette activity,dedicated pan,different,0.3407927453517914,different
1289,image file size editing,dedicated pan,different,0.21247389912605286,different
1290,upload mapping jenkins release builds,dedicated pan,different,0.17951257526874542,different
1291,correct user intended position tools,dedicated pan,different,0.3155438303947449,different
1292,dynamic color scheme,dedicated pan,different,0.30556896328926086,different
1293,close transform tool options clicking apply,device folder,different,0.21567021310329437,different
1294,save temporary copies automatically,device folder,different,0.2969304919242859,different
1295,paste tool,device folder,different,0.27077385783195496,different
1296,save load pocketpaint format,device folder,different,0.4461002051830292,different
1297,save load pocketpaint format,device folder,different,0.4461002051830292,different
1298,hide unhide layer,device folder,different,0.2394614964723587,different
1299,share feature,device folder,different,0.4184887409210205,different
1300,feedback menu entry overflow menu,device folder,different,0.2320726215839386,different
1301,spray tool,device folder,different,0.12460307776927948,different
1302,insert image catrobat media gallery,device folder,different,0.2334611713886261,different
1303,auto crop icon,device folder,different,0.33842769265174866,different
1304,hint change default settings tools,device folder,different,0.44646885991096497,different
1305,checkmark confirm tool applications,device folder,different,0.27359193563461304,different
1306,copy paste symbols stamp tool selection application,device folder,different,0.1926119178533554,different
1307,save dialog,device folder,different,0.35882726311683655,different
1308,better compression research implementation,device folder,different,0.2276313751935959,different
1309,export,device folder,different,0.2373068779706955,different
1310,confirm tool application selecting tool,device folder,different,0.38439124822616577,different
1311,center button transform tool,device folder,different,0.41206225752830505,different
1312,fastlane support huawei store,device folder,different,0.5161623358726501,different
1313,github crowdin integration,device folder,different,0.4599132537841797,different
1314,build paintroid pull requests catroid develop jenkins,device folder,different,0.1620442122220993,different
1315,reuse drawingsurface pipette activity,device folder,different,0.157301127910614,different
1316,image file size editing,device folder,different,0.3444969952106476,different
1317,upload mapping jenkins release builds,device folder,different,0.41767042875289917,different
1318,correct user intended position tools,device folder,different,0.29670265316963196,different
1319,dynamic color scheme,device folder,different,0.1875125765800476,different
1320,close transform tool options clicking apply,do some quite,different,0.22431150078773499,different
1321,save temporary copies automatically,do some quite,different,0.28145498037338257,different
1322,paste tool,do some quite,different,0.24399521946907043,different
1323,save load pocketpaint format,do some quite,different,0.19386522471904755,different
1324,save load pocketpaint format,do some quite,different,0.19386522471904755,different
1325,hide unhide layer,do some quite,different,0.2167680710554123,different
1326,share feature,do some quite,different,0.35235077142715454,different
1327,feedback menu entry overflow menu,do some quite,different,0.12163405865430832,different
1328,spray tool,do some quite,different,0.2582324147224426,different
1329,insert image catrobat media gallery,do some quite,different,0.2901501953601837,different
1330,auto crop icon,do some quite,different,0.11607463657855988,different
1331,hint change default settings tools,do some quite,different,0.2197483628988266,different
1332,checkmark confirm tool applications,do some quite,different,0.25467655062675476,different
1333,copy paste symbols stamp tool selection application,do some quite,different,0.08412857353687286,different
1334,save dialog,do some quite,different,0.1914326697587967,different
1335,better compression research implementation,do some quite,different,0.23559796810150146,different
1336,export,do some quite,different,0.2730972468852997,different
1337,confirm tool application selecting tool,do some quite,different,0.24999944865703583,different
1338,center button transform tool,do some quite,different,0.18610121309757233,different
1339,fastlane support huawei store,do some quite,different,0.08172917366027832,different
1340,github crowdin integration,do some quite,different,0.21811804175376892,different
1341,build paintroid pull requests catroid develop jenkins,do some quite,different,0.15055201947689056,different
1342,reuse drawingsurface pipette activity,do some quite,different,0.2862590551376343,different
1343,image file size editing,do some quite,different,0.21141093969345093,different
1344,upload mapping jenkins release builds,do some quite,different,0.2320171594619751,different
1345,correct user intended position tools,do some quite,different,0.32948800921440125,different
1346,dynamic color scheme,do some quite,different,0.39033716917037964,different
1347,close transform tool options clicking apply,draw frames,different,0.30028486251831055,different
1348,save temporary copies automatically,draw frames,different,0.3181456923484802,different
1349,paste tool,draw frames,different,0.4871346354484558,different
1350,save load pocketpaint format,draw frames,different,0.2104700207710266,different
1351,save load pocketpaint format,draw frames,different,0.2104700207710266,different
1352,hide unhide layer,draw frames,different,0.22673572599887848,different
1353,share feature,draw frames,different,0.2959038317203522,different
1354,feedback menu entry overflow menu,draw frames,different,0.10410799086093903,different
1355,spray tool,draw frames,different,0.19758015871047974,different
1356,insert image catrobat media gallery,draw frames,different,0.2892415225505829,different
1357,auto crop icon,draw frames,different,0.16670730710029602,different
1358,hint change default settings tools,draw frames,different,0.2537539005279541,different
1359,checkmark confirm tool applications,draw frames,different,0.12284240126609802,different
1360,copy paste symbols stamp tool selection application,draw frames,different,0.3629456162452698,different
1361,save dialog,draw frames,different,0.36943361163139343,different
1362,better compression research implementation,draw frames,different,0.23870384693145752,different
1363,export,draw frames,different,0.2254766970872879,different
1364,confirm tool application selecting tool,draw frames,different,0.3358306586742401,different
1365,center button transform tool,draw frames,different,0.32977303862571716,different
1366,fastlane support huawei store,draw frames,different,0.1286078244447708,different
1367,github crowdin integration,draw frames,different,0.28974950313568115,different
1368,build paintroid pull requests catroid develop jenkins,draw frames,different,0.3520377278327942,different
1369,reuse drawingsurface pipette activity,draw frames,different,0.40709027647972107,different
1370,image file size editing,draw frames,different,0.31538426876068115,different
1371,upload mapping jenkins release builds,draw frames,different,0.36601197719573975,different
1372,correct user intended position tools,draw frames,different,0.26371368765830994,different
1373,dynamic color scheme,draw frames,different,0.4185013175010681,different
1374,close transform tool options clicking apply,draw some lines,different,0.34469130635261536,different
1375,save temporary copies automatically,draw some lines,different,0.297279417514801,different
1376,paste tool,draw some lines,different,0.4897644519805908,different
1377,save load pocketpaint format,draw some lines,different,0.17046812176704407,different
1378,save load pocketpaint format,draw some lines,different,0.17046812176704407,different
1379,hide unhide layer,draw some lines,different,0.2793823480606079,different
1380,share feature,draw some lines,different,0.1500694304704666,different
1381,feedback menu entry overflow menu,draw some lines,different,0.020791364833712578,different
1382,spray tool,draw some lines,different,0.3111938238143921,different
1383,insert image catrobat media gallery,draw some lines,different,0.19672845304012299,different
1384,auto crop icon,draw some lines,different,0.10587787628173828,different
1385,hint change default settings tools,draw some lines,different,0.1645893007516861,different
1386,checkmark confirm tool applications,draw some lines,different,0.36475351452827454,different
1387,copy paste symbols stamp tool selection application,draw some lines,different,0.47654712200164795,different
1388,save dialog,draw some lines,different,0.28754764795303345,different
1389,better compression research implementation,draw some lines,different,0.15422551333904266,different
1390,export,draw some lines,different,0.14437192678451538,different
1391,confirm tool application selecting tool,draw some lines,different,0.32438430190086365,different
1392,center button transform tool,draw some lines,different,0.23337340354919434,different
1393,fastlane support huawei store,draw some lines,different,-0.04620169475674629,different
1394,github crowdin integration,draw some lines,different,0.17762668430805206,different
1395,build paintroid pull requests catroid develop jenkins,draw some lines,different,0.26271283626556396,different
1396,reuse drawingsurface pipette activity,draw some lines,different,0.5068586468696594,different
1397,image file size editing,draw some lines,different,0.2850915789604187,different
1398,upload mapping jenkins release builds,draw some lines,different,0.18638433516025543,different
1399,correct user intended position tools,draw some lines,different,0.33519381284713745,different
1400,dynamic color scheme,draw some lines,different,0.42428067326545715,different
1401,close transform tool options clicking apply,drawing tool for kids,different,0.23345105350017548,different
1402,save temporary copies automatically,drawing tool for kids,different,0.30151697993278503,different
1403,paste tool,drawing tool for kids,different,0.4526938796043396,different
1404,save load pocketpaint format,drawing tool for kids,different,0.20557528734207153,different
1405,save load pocketpaint format,drawing tool for kids,different,0.20557528734207153,different
1406,hide unhide layer,drawing tool for kids,different,0.14756177365779877,different
1407,share feature,drawing tool for kids,different,0.12751363217830658,different
1408,feedback menu entry overflow menu,drawing tool for kids,different,0.06541313230991364,different
1409,spray tool,drawing tool for kids,different,0.2902226150035858,different
1410,insert image catrobat media gallery,drawing tool for kids,different,0.12393438071012497,different
1411,auto crop icon,drawing tool for kids,different,0.13968956470489502,different
1412,hint change default settings tools,drawing tool for kids,different,0.33427587151527405,different
1413,checkmark confirm tool applications,drawing tool for kids,different,0.2634463906288147,different
1414,copy paste symbols stamp tool selection application,drawing tool for kids,different,0.39021599292755127,different
1415,save dialog,drawing tool for kids,different,0.27574601769447327,different
1416,better compression research implementation,drawing tool for kids,different,0.12068396806716919,different
1417,export,drawing tool for kids,different,0.11567874997854233,different
1418,confirm tool application selecting tool,drawing tool for kids,different,0.36926180124282837,different
1419,center button transform tool,drawing tool for kids,different,0.2656480371952057,different
1420,fastlane support huawei store,drawing tool for kids,different,-0.052998658269643784,different
1421,github crowdin integration,drawing tool for kids,different,0.10824347287416458,different
1422,build paintroid pull requests catroid develop jenkins,drawing tool for kids,different,0.21998170018196106,different
1423,reuse drawingsurface pipette activity,drawing tool for kids,different,0.3561859428882599,different
1424,image file size editing,drawing tool for kids,different,0.29759836196899414,different
1425,upload mapping jenkins release builds,drawing tool for kids,different,0.2622746527194977,different
1426,correct user intended position tools,drawing tool for kids,different,0.38047099113464355,different
1427,dynamic color scheme,drawing tool for kids,different,0.27157866954803467,different
1428,close transform tool options clicking apply,drawing tools like brush,different,0.3911215662956238,different
1429,save temporary copies automatically,drawing tools like brush,different,0.2634490132331848,different
1430,paste tool,drawing tools like brush,different,0.5277993679046631,different
1431,save load pocketpaint format,drawing tools like brush,different,0.24420049786567688,different
1432,save load pocketpaint format,drawing tools like brush,different,0.24420049786567688,different
1433,hide unhide layer,drawing tools like brush,different,0.21269550919532776,different
1434,share feature,drawing tools like brush,different,0.07246528565883636,different
1435,feedback menu entry overflow menu,drawing tools like brush,different,0.08229532837867737,different
1436,spray tool,drawing tools like brush,different,0.49654966592788696,different
1437,insert image catrobat media gallery,drawing tools like brush,different,0.11616481095552444,different
1438,auto crop icon,drawing tools like brush,different,0.12048720568418503,different
1439,hint change default settings tools,drawing tools like brush,different,0.2720245122909546,different
1440,checkmark confirm tool applications,drawing tools like brush,different,0.3090780973434448,different
1441,copy paste symbols stamp tool selection application,drawing tools like brush,different,0.4607251286506653,different
1442,save dialog,drawing tools like brush,different,0.20143088698387146,different
1443,better compression research implementation,drawing tools like brush,different,0.13849712908267975,different
1444,export,drawing tools like brush,different,0.11337750405073166,different
1445,confirm tool application selecting tool,drawing tools like brush,different,0.3845726251602173,different
1446,center button transform tool,drawing tools like brush,different,0.26868292689323425,different
1447,fastlane support huawei store,drawing tools like brush,different,-0.07969160377979279,different
1448,github crowdin integration,drawing tools like brush,different,0.03765568882226944,different
1449,build paintroid pull requests catroid develop jenkins,drawing tools like brush,different,0.1992620825767517,different
1450,reuse drawingsurface pipette activity,drawing tools like brush,different,0.48537781834602356,different
1451,image file size editing,drawing tools like brush,different,0.3399253189563751,different
1452,upload mapping jenkins release builds,drawing tools like brush,different,0.15915119647979736,different
1453,correct user intended position tools,drawing tools like brush,different,0.4534340500831604,different
1454,dynamic color scheme,drawing tools like brush,different,0.310249000787735,different
1455,close transform tool options clicking apply,drive insane,different,0.09514566510915756,different
1456,save temporary copies automatically,drive insane,different,0.0938619077205658,different
1457,paste tool,drive insane,different,0.055671438574790955,different
1458,save load pocketpaint format,drive insane,different,-0.06607507169246674,different
1459,save load pocketpaint format,drive insane,different,-0.06607507169246674,different
1460,hide unhide layer,drive insane,different,0.045138224959373474,different
1461,share feature,drive insane,different,0.08292767405509949,different
1462,feedback menu entry overflow menu,drive insane,different,0.089370496571064,different
1463,spray tool,drive insane,different,0.07923389971256256,different
1464,insert image catrobat media gallery,drive insane,different,0.1941552460193634,different
1465,auto crop icon,drive insane,different,0.13040775060653687,different
1466,hint change default settings tools,drive insane,different,0.02865782007575035,different
1467,checkmark confirm tool applications,drive insane,different,-0.0651758685708046,different
1468,copy paste symbols stamp tool selection application,drive insane,different,-0.011020010337233543,different
1469,save dialog,drive insane,different,0.03047725185751915,different
1470,better compression research implementation,drive insane,different,0.11886800825595856,different
1471,export,drive insane,different,0.11880073696374893,different
1472,confirm tool application selecting tool,drive insane,different,0.0031077193561941385,different
1473,center button transform tool,drive insane,different,0.17092947661876678,different
1474,fastlane support huawei store,drive insane,different,0.07150920480489731,different
1475,github crowdin integration,drive insane,different,0.10815367102622986,different
1476,build paintroid pull requests catroid develop jenkins,drive insane,different,0.14114482700824738,different
1477,reuse drawingsurface pipette activity,drive insane,different,0.06130510941147804,different
1478,image file size editing,drive insane,different,0.11034193634986877,different
1479,upload mapping jenkins release builds,drive insane,different,0.05055870860815048,different
1480,correct user intended position tools,drive insane,different,0.14383533596992493,different
1481,dynamic color scheme,drive insane,different,0.31554532051086426,different
1482,close transform tool options clicking apply,dynamic brushes,different,0.44083458185195923,different
1483,save temporary copies automatically,dynamic brushes,different,0.3226984739303589,different
1484,paste tool,dynamic brushes,different,0.4205264449119568,different
1485,save load pocketpaint format,dynamic brushes,different,0.20719094574451447,different
1486,save load pocketpaint format,dynamic brushes,different,0.20719094574451447,different
1487,hide unhide layer,dynamic brushes,different,0.19699907302856445,different
1488,share feature,dynamic brushes,different,0.15125145018100739,different
1489,feedback menu entry overflow menu,dynamic brushes,different,0.21116147935390472,different
1490,spray tool,dynamic brushes,different,0.5431861281394958,different
1491,insert image catrobat media gallery,dynamic brushes,different,0.22140124440193176,different
1492,auto crop icon,dynamic brushes,different,0.1646883487701416,different
1493,hint change default settings tools,dynamic brushes,different,0.24220256507396698,different
1494,checkmark confirm tool applications,dynamic brushes,different,0.18395012617111206,different
1495,copy paste symbols stamp tool selection application,dynamic brushes,different,0.27147412300109863,different
1496,save dialog,dynamic brushes,different,0.2281181365251541,different
1497,better compression research implementation,dynamic brushes,different,0.23201215267181396,different
1498,export,dynamic brushes,different,0.24372650682926178,different
1499,confirm tool application selecting tool,dynamic brushes,different,0.28950220346450806,different
1500,center button transform tool,dynamic brushes,different,0.29372042417526245,different
1501,fastlane support huawei store,dynamic brushes,different,-0.02716963179409504,different
1502,github crowdin integration,dynamic brushes,different,0.11393998563289642,different
1503,build paintroid pull requests catroid develop jenkins,dynamic brushes,different,0.21817515790462494,different
1504,reuse drawingsurface pipette activity,dynamic brushes,different,0.42113012075424194,different
1505,image file size editing,dynamic brushes,different,0.2936597764492035,different
1506,upload mapping jenkins release builds,dynamic brushes,different,0.177046999335289,different
1507,correct user intended position tools,dynamic brushes,different,0.42467835545539856,different
1508,dynamic color scheme,dynamic brushes,different,0.5932937264442444,different
1509,close transform tool options clicking apply,edit photos of gacha,different,0.4167889952659607,different
1510,save temporary copies automatically,edit photos of gacha,different,0.4313807487487793,different
1511,paste tool,edit photos of gacha,different,0.5207729339599609,different
1512,save load pocketpaint format,edit photos of gacha,different,0.25776469707489014,different
1513,save load pocketpaint format,edit photos of gacha,different,0.25776469707489014,different
1514,hide unhide layer,edit photos of gacha,different,0.2300315946340561,different
1515,share feature,edit photos of gacha,different,0.3770628869533539,different
1516,feedback menu entry overflow menu,edit photos of gacha,different,0.2951188385486603,different
1517,spray tool,edit photos of gacha,different,0.31293222308158875,different
1518,insert image catrobat media gallery,edit photos of gacha,different,0.4555487036705017,different
1519,auto crop icon,edit photos of gacha,different,0.2714954614639282,different
1520,hint change default settings tools,edit photos of gacha,different,0.3906545341014862,different
1521,checkmark confirm tool applications,edit photos of gacha,different,0.2554165720939636,different
1522,copy paste symbols stamp tool selection application,edit photos of gacha,different,0.34583789110183716,different
1523,save dialog,edit photos of gacha,different,0.37816932797431946,different
1524,better compression research implementation,edit photos of gacha,different,0.2393021285533905,different
1525,export,edit photos of gacha,different,0.25940555334091187,different
1526,confirm tool application selecting tool,edit photos of gacha,different,0.36544740200042725,different
1527,center button transform tool,edit photos of gacha,different,0.35617393255233765,different
1528,fastlane support huawei store,edit photos of gacha,different,0.11652010679244995,different
1529,github crowdin integration,edit photos of gacha,different,0.2857574224472046,different
1530,build paintroid pull requests catroid develop jenkins,edit photos of gacha,different,0.3594280183315277,different
1531,reuse drawingsurface pipette activity,edit photos of gacha,different,0.42085734009742737,different
1532,image file size editing,edit photos of gacha,different,0.45285964012145996,different
1533,upload mapping jenkins release builds,edit photos of gacha,different,0.3728870451450348,different
1534,correct user intended position tools,edit photos of gacha,different,0.3168242573738098,different
1535,dynamic color scheme,edit photos of gacha,different,0.38201892375946045,different
1536,close transform tool options clicking apply,edit small things,different,0.5065553188323975,different
1537,save temporary copies automatically,edit small things,different,0.5368179082870483,different
1538,paste tool,edit small things,different,0.6182337999343872,different
1539,save load pocketpaint format,edit small things,different,0.39591705799102783,different
1540,save load pocketpaint format,edit small things,different,0.39591705799102783,different
1541,hide unhide layer,edit small things,different,0.29163914918899536,different
1542,share feature,edit small things,different,0.237422376871109,different
1543,feedback menu entry overflow menu,edit small things,different,0.19955524802207947,different
1544,spray tool,edit small things,different,0.43383365869522095,different
1545,insert image catrobat media gallery,edit small things,different,0.23696598410606384,different
1546,auto crop icon,edit small things,different,0.22136729955673218,different
1547,hint change default settings tools,edit small things,different,0.4305253028869629,different
1548,checkmark confirm tool applications,edit small things,different,0.26675406098365784,different
1549,copy paste symbols stamp tool selection application,edit small things,different,0.4370831847190857,different
1550,save dialog,edit small things,different,0.4088657796382904,different
1551,better compression research implementation,edit small things,different,0.22905024886131287,different
1552,export,edit small things,different,0.25249767303466797,different
1553,confirm tool application selecting tool,edit small things,different,0.3767172694206238,different
1554,center button transform tool,edit small things,different,0.3462759852409363,different
1555,fastlane support huawei store,edit small things,different,0.029373783618211746,different
1556,github crowdin integration,edit small things,different,0.12369007617235184,different
1557,build paintroid pull requests catroid develop jenkins,edit small things,different,0.18348564207553864,different
1558,reuse drawingsurface pipette activity,edit small things,different,0.41241365671157837,different
1559,image file size editing,edit small things,different,0.43383365869522095,different
1560,upload mapping jenkins release builds,edit small things,different,0.2777780592441559,different
1561,correct user intended position tools,edit small things,different,0.462484747171402,different
1562,dynamic color scheme,edit small things,different,0.2817607820034027,different
1563,close transform tool options clicking apply,editing large images,different,0.36774736642837524,different
1564,save temporary copies automatically,editing large images,different,0.3854120671749115,different
1565,paste tool,editing large images,different,0.4302292466163635,different
1566,save load pocketpaint format,editing large images,different,0.2557010352611542,different
1567,save load pocketpaint format,editing large images,different,0.2557010352611542,different
1568,hide unhide layer,editing large images,different,0.06920380145311356,different
1569,share feature,editing large images,different,0.16681228578090668,different
1570,feedback menu entry overflow menu,editing large images,different,0.2921261787414551,different
1571,spray tool,editing large images,different,0.2336239069700241,different
1572,insert image catrobat media gallery,editing large images,different,0.2615162432193756,different
1573,auto crop icon,editing large images,different,0.18654119968414307,different
1574,hint change default settings tools,editing large images,different,0.20018617808818817,different
1575,checkmark confirm tool applications,editing large images,different,0.3080401122570038,different
1576,copy paste symbols stamp tool selection application,editing large images,different,0.4236089289188385,different
1577,save dialog,editing large images,different,0.2218157798051834,different
1578,better compression research implementation,editing large images,different,0.3474457263946533,different
1579,export,editing large images,different,0.20153146982192993,different
1580,confirm tool application selecting tool,editing large images,different,0.2828451097011566,different
1581,center button transform tool,editing large images,different,0.37119922041893005,different
1582,fastlane support huawei store,editing large images,different,0.20088958740234375,different
1583,github crowdin integration,editing large images,different,0.30738502740859985,different
1584,build paintroid pull requests catroid develop jenkins,editing large images,different,0.16800528764724731,different
1585,reuse drawingsurface pipette activity,editing large images,different,0.3012750446796417,different
1586,upload mapping jenkins release builds,editing large images,different,0.3663114905357361,different
1587,correct user intended position tools,editing large images,different,0.32250744104385376,different
1588,dynamic color scheme,editing large images,different,0.3894432485103607,different
1589,close transform tool options clicking apply,enter texts,different,0.2860352098941803,different
1590,save temporary copies automatically,enter texts,different,0.3234987258911133,different
1591,paste tool,enter texts,different,0.28560417890548706,different
1592,save load pocketpaint format,enter texts,different,0.28423693776130676,different
