,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
358,gp:AOqpTOHuJ4wf-ciAvQRM5-DxldSGkP2-N13K39cJY-G0X-H8D56k8QnuZoGWWocR7HS-F9FB-3qz3lcaFTdGmw,se eagle,https://lh3.googleusercontent.com/-NO10X06bQFQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmGRgYAHCLOmtvEBrN4283VYpbhGg/photo.jpg,It's fun,5,0,1.1.8,2015-06-14 05:44:01,,
359,gp:AOqpTOHXUOCogVjrcZLs9jCDePi_107RomCaCTJntIKV-UXti8UUq8jJX4kj9xXV1Or8WuZ2RtkcaGrgQGxyiA,Iing Lukman,https://lh3.googleusercontent.com/a-/AOh14GhCzRttOAIf_y_xq9PR86aH2mH2SnwrYBKtYuzfGg,very very good,5,0,1.1.8,2015-04-28 02:41:00,,
360,gp:AOqpTOE7RsSShAr64AuqHkLndGP6zXzgsLeNOP39h_NWP9kp4xcqMQBfidOxrbCmreDOW_py4gBNWKMBnDm2vQ,Kemley Beharee,https://lh3.googleusercontent.com/a-/AOh14GjDIZ8IfuvGyrsD_19DzE1xogr2OkFg-EX7HaQUHQ,Black.COLOR drawings are lost but other colors work on saving image. Serious lags occur throughout the app which can be fixed by reworking the checkeredbackground class,3,2,1.1.7,2014-10-14 06:47:13,"Black drawings with transparent parts (the checkered areas in Pocket Paint) will look totally black in the gallery because the black background of the gallery shines through the transparent parts. The images are fine on a background that is not black itself, e.g., when you use them in Pocket Code as a look of an object, where the default is white. ",2014-10-16 19:24:49
361,gp:AOqpTOEDiq6SAuXhI1gUKJQZ6Wa3N0ySiJO65PaOp4yD7EDLr2iqblEH5QiENix-IMK0rLD_Y9XSFxF3uB22ag,Jamie Ornelas,https://lh3.googleusercontent.com/a-/AOh14GhdcmWdlRjJdA2lHyG8Fj3_OcwWBppdIm5qwahVGw,I absolutely love this app definitely one of my favorites I use it a ton but it keeps crashing right when I'm in the middle of something amazing,1,1,1.1.7,2014-11-04 00:31:46,Sorry! We are working on it.,2014-12-03 20:46:34
362,gp:AOqpTOFJK5VW_H15m1zu7HZ1zkRBcF_xB9cZlUauxTQejDMZldk-AdKjj4ZCcBgFV2kD8kD63tlcEW2eT6hgJQ,Cameron Risse,https://lh3.googleusercontent.com/a-/AOh14Gh3ASCACCZhGx00Mco9F4us4lgOfVzS1TLsFETU-g,I believe the market for this is big. You're the only one's doing it and it would help the application grow to reach more children. Someone there should make it their business.,4,4,1.1.7,2014-10-11 19:42:26,,
363,gp:AOqpTOGAmKAOKt-46JB35NWDRU0CUbuLLuThZAUrpWjFpvyjeEegqpY_HoFNgXGaUAnpLkdXSwXLnWhkxv9XSg,Winter Nixon,https://lh3.googleusercontent.com/a-/AOh14GhG5vIGbu_rTorcfG7sMLgst5p1qBv7Tfep4Ff93IY,"But with the new update, I cannot save an image.",4,0,1.1.7,2014-10-16 04:02:36,,
364,gp:AOqpTOGRAZ7SIMR5LRT0J-KqWyD_N1bm3-TFAUyuE0wjhSbhcp4p810wVMcXt9J4cur4bwN2lGcNIyBr6Ma0MQ,Matthias Müller,https://lh3.googleusercontent.com/a-/AOh14GjndLYCY7T-zD418Fu7gDVIhJqXwmEVpfex60JCVA,"An easy way to create graphics directly on the phone, really a great tool with many cool opportunities!",5,1,1.1.7,2014-11-18 10:47:40,,
365,gp:AOqpTOGZX262igP80_4Q_fzxUCQy_QJOjyEab_nCjSUUFDNuutkO6HXLhf28adEiRe4WFIjbhnwLs_FCoD0NOg,walid yasir,https://lh3.googleusercontent.com/a-/AOh14GgP912NPby9gWpAfzuwkTpbm7XVGWtNKjMvceJe,"Very nice app .. i liked the line , circle and fill tools ... but why can't i change the size of the image ?",5,1,1.1.7,2014-10-21 08:07:35,,
366,gp:AOqpTOEFpbct9JwJxumZKzhQwahyF3h0ZUUyq2qwlakrnB5hHoS6WwgjyAWdMGOD7rc2EBIvS5NzfmPZRRVRVA,Armend Zeqiraj,https://lh3.googleusercontent.com/a-/AOh14GgcIUs3szb-naAZqBpIn7UjtS1L9t3DFYuZ6fe2iQ,I really love it for it many features,5,2,1.1.7,2014-10-13 17:50:06,,
367,gp:AOqpTOHKPe3gGCRsInMIvVk6gi4-l5Jq184H1jkvrXDg0XjjnNbdNN9ANGbIEpVgvksRaxe3zX9buh3vk82PwQ,Darjan Salaj,https://lh3.googleusercontent.com/a-/AOh14GgABSOXY3uCbSPmhdvyrqDw5EZGFmsOGrwh8pBqDg,works great. And is very stable now.,5,2,1.1.7,2014-10-13 10:13:31,,
368,gp:AOqpTOE3xXsKkuMuoo0DlsGOwyMFSSYPAgej6ZVCe_Qiy9z8l659k2Zx4DCDAjgdproGPRXnt3jaLEBjbFzY2w,Oliver Aldrian,https://lh3.googleusercontent.com/-S_azgYWDGDQ/AAAAAAAAAAI/AAAAAAAAAKE/AMZuucntvEIvOgSlLcn6e4FKduCZovozvQ/photo.jpg,Best painting app I used so far,5,2,1.1.7,2014-10-13 09:34:13,,
369,gp:AOqpTOH52kwrFFyIjPCOxtNMhEZBTPntS9vsGY87Ix6hzrmmWUMZwddPniFmwH1Ofa6rJV_MgS_8-kqpjPd1gQ,Alexander Gütler,https://lh3.googleusercontent.com/a-/AOh14Gj8bW0G994EyLGcxPOQNKvk0iIfuWZSxzmFxpw8Qg,Easy to use app for drawing on my smartphone and tablet.  My kids and I love it.,5,0,1.1.7,2014-10-16 11:23:08,,
370,gp:AOqpTOFfeREild8Ojt47OE60qI5Xx2gcpdtixQ3BsnucKZIEfZee7DUEfN7w6pAr0pnuE3lDMVQPEAIXvjXkBw,Marko Josic,https://lh3.googleusercontent.com/a-/AOh14GhXtowy6tQa4BTRkKfScGt4WBB0erEvnQxCVMCcJ5c,Actually a pretty well done and useful app,5,0,1.1.7,2014-10-13 18:52:21,,
371,gp:AOqpTOE1oVgB76wIFS96Asj4n2d2oWCIKkk8KQX8f_IIotTtPuJNsyTElgfu6_6BtDsY0gZ9ls1xFt2QpjSFSA,David Strohmaier,https://lh3.googleusercontent.com/-P5JrSqeNdYY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn1Psrv_zc9wjSf6deqZ7r2bSv9lw/photo.jpg,Nice to draw things,5,0,1.1.7,2014-10-12 18:07:01,,
372,gp:AOqpTOHwC53aPerpMKCznDhIVoHIs0dqLBQJIa28_q74P-grfYiaoG4hVwT4qmthnecL2fsejMOTuIKKkSbpSA,Brandon Steed,https://lh3.googleusercontent.com/a-/AOh14GiWhq0q5nnwdMIbcjD9o_WzRTvxR_mdyiujJxbhjA,"Fill tool fills entire canvas on image import, and the rotation controls on the tools are abhorrent. MSPaint is 5 stars in comparison.",1,0,1.1.6,2014-09-05 08:03:30,"The new version 1.1.7 has a huge number of bug fixes. Please try it out, and please note that Pocket Paint is free open source software created by volunteers as a non-profit project --- thank you for giving us some leniency.",2014-10-10 19:35:53
373,gp:AOqpTOFeLSXTxe30UsWu9rzc7WxbyhPsKbjXnAUvIbVn5xE_mcEvxmj2uk3biiWKVGlobjfG3AArPwDHMVXCng,Fernando Cancellara,https://lh3.googleusercontent.com/a-/AOh14Gica982FnY-1LdxY-7xGmZsIzakNhu3YXFSdw_k,"Could it be better? Yes. Is there room for improvement? Yes. But despite that, I really like the simple interface this app has. Keep up the good work!",5,1,1.1.6,2014-07-29 07:01:52,,
374,gp:AOqpTOENKlTiy1oecZ6NjcP-vSjVWz5JgpoZk4FNIrrYB94cZZ-uyRPJXU9MO3YV-z9UBVMMmN9Z0MlbOLfu0Q,Ben Grant,https://lh3.googleusercontent.com/a-/AOh14Gij61dR1PycSMZfRGP0VfA14miLjXhbGuuOf-yBYF0,"Good app to go along with Pocket Code. :) Only qualm is the need for a text tool, but I'm sure you're are already working on that. :)",5,1,1.1.6,2014-10-09 13:37:03,,
375,gp:AOqpTOFYg8IYvOJofB1LhdRfVH1_VPWCTkuY__DX-CB_8NGE04dbZgaJtNaUMNW2WjByYSbcpciU35DndsBQ6A,Ev L,https://lh3.googleusercontent.com/a-/AOh14GhKLRDtfVHbgNCNWak71Sby7sVnRp1A7IDRFjaYLPk,Slow but okay for pocket code. Wouldn't work when I pressed the buttons a couple times too.,2,0,1.1.6,2014-09-02 05:23:01,Our next version which is much faster will be available soon. Please note that Pocket Paint is free open source software created by volunteers as a non-profit project --- thank you for giving us some leniency.,2014-09-05 08:32:15
376,gp:AOqpTOH5lFhNabQf6GP-W8ZDRKIDFlkuvqvmfaAmb92pdBcVFrGTwxCSKTHJed0j4lMXk9fUL_UuKjOKokvrwg,Minttu :3,https://lh3.googleusercontent.com/a-/AOh14GjVGxkHIVuyxOd573PcMr3cguavFg7FgsBR4-cE3cI,Its stupid! I can't save any of the drawings!,1,0,1.1.6,2014-09-28 20:02:09,"Sorry to hear this! The images are saved in the ""Pocket Paint"" folder on your SD card (or the emulated SD card). The images should show up in the Gallery like all other images.",2014-09-30 09:05:45
377,gp:AOqpTOHYjeOBQ2gZwZh2zA_m-6_Y5pp4UeRoVLnJ2457fYX5ijWFBYkeFB6ZhygKhvqADb6R_vVR5MjUBtnU0g,Simona Bruno,https://lh3.googleusercontent.com/a-/AOh14Gg-VLGFmMuMMeEBLx5x3HYhvE9gKIw7zbmygwcrtA,Get Pocket Code and invent fun games and videos,5,1,1.1.6,2014-09-03 00:34:22,,
378,gp:AOqpTOFZyrXajoxsUzMsiGCMMLrkev6E_k2_fZCHv0c43o0VvB59MeTfZKu9LXWXerthQ9GEfIOjXjapTDOb6g,LOVATIC 4 -LIFE,https://lh3.googleusercontent.com/a-/AOh14GgoJSVtUwSwQj8jSBmjx2-0C2j7C8Ri8kBZK1XkWw,Its fun and helpful,5,1,1.1.6,2014-09-04 02:01:32,,
379,gp:AOqpTOGXuTfKpDpPIPm50AV3qwqhmXjeDYC5q4dELssiwyQcXyu5Ee3ccn4Bh6_-H-9FbsAvNlTf3afXJtgOhg,Amaan Ansari,https://lh3.googleusercontent.com/a-/AOh14GhuowK0bGwLudqVN8cSxNCqfwM8slD2ZnrcoKPVSw,I love it !!!,5,1,1.1.6,2014-09-07 07:36:45,,
380,gp:AOqpTOHY2IJv59s9-R3_z_1HM9rCU47h5ge5thOY_JDjFXUnUgbH_1Bdo7EswVloW7ZtJc-KKqZesoxATlcKcA,Stefan Simon,https://lh3.googleusercontent.com/a-/AOh14GhIgpHkKtEGtjklvjqny1urNA-QCrKJPbUIVJcSVw,best app in play store!!,5,1,1.1.4,2014-06-27 09:54:11,,
381,gp:AOqpTOFhtDEsG4b9XU1UUoC11feYTapaMetKetgQ4PeLaXnWZXbBd4tA8muMXr0ntRyJ0pk5LxoaLY_0HfufJg,An Pham,https://lh3.googleusercontent.com/a-/AOh14GiaKymqYO6f06KiqtW4Zj2lfKPy9GR27cpTiAncVA,"I use android 2.3.6 and it isn't capable with many apps. Unfortunately there are too few good drawing apps for android. Believe me, I tried for over 200 drawing apps and yes finally I found you guys. Cool theme, lots of options, great design, take small space on phone,etc. The best the best *hat off* #bestandroiddrawinghapp",5,2,1.1.3,2015-10-15 04:08:14,Thank you! We are working on adding layers. Please note the bug described on https://groups.google.com/d/msg/pocketcode/mRAdBFZj9_M/vUJW8_iwv-0J so please do not use UNDO twice in version 1.1.3. We work on correcting this bug. [EDIT: was corrected in 1.1.4],2014-07-09 17:17:55
382,gp:AOqpTOFY25RfqhaDNIBJVvhMdCDwi-LPanO8HhC_HHK3W8USNC1Rxt4r_7ODkyx5joC2XDwuT7XFHH7hoxPZ_g,Srichakradhar Reddy Nagireddy,https://lh3.googleusercontent.com/a-/AOh14GiEXS27Es-137CUNKlP4BVvpQk394pa4ZPbhmvL1A,Can be aptly called as paint for smart phones.,5,2,1.1.3,2014-03-24 16:03:13,Thx!,2014-06-15 16:51:26
383,gp:AOqpTOHNiGDgnGwW_Zp0daMU68eMqDLL921FCAB5l90A9AfXv7XA6JX-3jZWvlLggP8_zN8tpBOICBXQF4K5dA,Chad Wolfe,https://lh3.googleusercontent.com/a-/AOh14GjXEzLG6m3Y2CKKXAjQhad2ldNWzklkxl4XYTMBmQ,"Very good combined with the pocket code app. continue adding to this, its a very useful tool for Android developers.",5,2,1.1.2,2014-02-11 04:10:54,,
384,gp:AOqpTOGm64s1OB1o0KoUaV1pOB_60BXX5kk5mkak2uwOX1pODJWWi0QkP-3zI5IyPUdOO_pI4BAcyNY2fJLlQQ,Lunamann [redacted],https://lh3.googleusercontent.com/a-/AOh14GhCDb0UepEeUAoEY1QJti6ASxn0Hg-k0hM1Lv5Fug,"I have taken it upon myself to find an image editor for Android that can do what is a simple task using Windows XP's MS Paint: Load a large PNG file with no drop in resolution- which your image editor failed to do-, use a paint fill tool that functions like the one in MS Paint- which yours did, shockingly-, and save as a PNG with no drop in quality or resolution- which I haven't tested yet for you due to quality being lost upon loading the image. Your app didn't make the cut... unfortunately none have...",3,4,1.1.2,2014-01-01 00:28:51,"Hi, the reason for scaling down was that Pocket Paint was meant to be primarily used together with Pocket Code, and for that it makes sense to scale down large images to the screen size since they are needed only on the screen of the device. We are thinking of having an option that would allow changing this behavior in a future release. ",2014-01-09 09:25:59
385,gp:AOqpTOGyCif6bzDn8HZA9A-40tLwHaDKCqNHLrx3CzcP2GacVmn2f8Cp5s9Aa_DdJgYaHtZqFI-rgbO2HVdBkQ,andrew harrison,https://lh3.googleusercontent.com/-VT79F23KHrI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmg5pVHfqzPCJXSvgYMxIkvnYADfA/photo.jpg,"Just what I needed, fill bucket with transparent background!!! I would like a magic wand and gradient fill with alpha transparencies but it is just a wish.",3,0,1.1.2,2014-03-08 03:11:59,Thanks! What should the magic wand do? If possible please post both suggestions to http://catrob.at/nfsfpp ,2014-03-08 08:33:40
386,gp:AOqpTOE4MlA5lhinNcQUBjEnRpCVT1jU5GDiGibnK3GgQlCBDR-ikoqk_zJyWfNu6w9sJc6aQRHjmeFlyfzjYQ,Chris D,https://lh3.googleusercontent.com/a-/AOh14GhmCtwlP8dhR6VtaNFbkl741oCWeKpRx5rvnmtANw,"Amazing, but crashes often",4,1,1.1.2,2014-03-03 13:36:35,,
387,gp:AOqpTOH45X3N6DzeoWKb4Msf94fZPe4T1nwcS3tdT2JVvKNtmwNNqfc_hEbzFOjltOLaiXCSgaZ5jwaUQBU2Lw,Nel Mahinay,https://lh3.googleusercontent.com/a-/AOh14Gid3UGf1SZD87lSDG3Gad_dbrwmoJzo25paXfD5,Nice apP,5,1,1.1.2,2014-03-16 15:13:24,Thx!,2014-06-15 16:51:52
388,gp:AOqpTOGSllq3RD_GwHwJQwLwOP7u8kV774LuUlE2iGyS9jgboLWlCf1SAfthopgtca5Q_CyFFwg_WVR5bqrOZA,Hassan Ghani,https://lh3.googleusercontent.com/a-/AOh14GjWMac7i1532QKhLFUCKDSyALLI7Sh1FB3ndEZycg,Paint not saved if change brush color/size. S3 mini.,5,1,1.1.2,2013-12-16 19:07:15,,
389,gp:AOqpTOFiTRyLavHT5qB-EUF8p7bRqS3v0r3a93zuXYQBOY0OQYuEDuKbAsIpna-TYdRlIQVO7IXdcfAxbg919w,Craig Small,https://lh3.googleusercontent.com/a-/AOh14Gg-B-LMCtobE2B89Kxrqbyfr_9JZTchXl-EPByE,This saves me a hell of a lot of time for processing images and puts the big guns to shame.  Excellent piece of software.,5,1,1.1.1,2013-11-15 20:05:43,,
390,gp:AOqpTOHSO_v9tvE1lf_wnLPKwVqsjt0VbhveQYK5lhWDuVtK6XfdQWdeQCnRRXKUXvUqJb98Q94WSFuN4p2HgA,jeremy tapest,https://lh3.googleusercontent.com/-OUD071vv4_8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclLmZQGRfRccGMgiL2yQs6IMgFrQw/photo.jpg,No option to decide WHERE to save your file.....where did my file go?  Edit: prompt reply from developer! it IS the best image editing app for android its not bloated full featured and easy to use keep up the good work and THANK YOU!,5,2,1.1.0,2013-09-26 04:56:38,"The file went into the ""Pocket Paint"" folder on your SD card. Nevertheless, you are right in that this should be made more usable. Pocket Paint should say where the file was saved, and possibly also give a choice on where to save it. We will make feature requests for this. Thanks!",2013-09-13 20:25:06
391,gp:AOqpTOHpCDTnAWic-mgk1d4gmSDTyliRD70buOmiYniYkPPOOa3EGWkCNbjs6q2gDgIjeZk5U7OiQIFvDA5wXA,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This was an awesome app until the last update. It was user friendly and had the same features it has now. Why the developers would ruin such a great app with completely unneeded ""improvements"" is beyond me. I would have given it a 5 before the changes.",1,0,,2017-11-25 09:28:13,,
392,gp:AOqpTOECmcL8HmQ9B6vHlS8C6t6BzOYP6Fj6JYobuIuqdzdmUqBfHW2S01wvxNVjTwpBQ2ssf68nJ3IdbMPe-w,Thomas Muncaster,https://lh3.googleusercontent.com/a-/AOh14GhO4OJ6ExRD6obS5ecjuqA9BckPRi0Zy56yglppPA,"Whenever I try and save it crashes, and whenever I edit a photo for too long of doesn't do anything and I can't change the photo after.                                                                                  NOTE: Issue resolved, thanks very much the app is great !!!",5,0,,2015-11-19 19:51:34,"Save bug now fixed, copy saved in Pocket Paint folder! Please note that Pocket Paint is created by volunteers as a non-profit project. Good ratings motivate our unpaid pro-bono team more than anything else. Thank you!",2015-11-19 02:48:08
393,gp:AOqpTOFdiEK8a32P_H4obbN-etXwh1mm--nWcqOUMp1LLYfReOy3FSjURAa7K_L6yUXIL62_gphXp2WJnITTYA,Darlene Hopkins,https://lh3.googleusercontent.com/a-/AOh14GiMOoNkhG4rXRF7Es0_8nJ_MKJh-LnV5exeYPu6,Honestly if you depend on this for something like text or images you probably won't be satisfied. It was incredibly glitchy when it came to moving things around.,2,0,,2016-08-27 06:18:16,,
394,gp:AOqpTOHDyJs6NwYJHAAqxPDBQ4XNqFLdMX4QwuCK1MMsEN-Dj7UxPKnNLiHECVYjbXZ0XmDhaOxydvqGIk8g1g,unfunny memes,https://lh3.googleusercontent.com/a-/AOh14GjvqwRS21CMmBEwZGdV5tMO9lzl0ekbO0fCtoL4yg,Well it would make the pic I was editing mess up and it would ture into a bunch of little ⬛ besides that it was okay...Oh and when I tried to fill in spots with paint it wouldn't do it sometimes!If you could fix this problem I would totally rate 5 stars!I do like the undo button tho,3,0,,2015-08-31 14:48:33,"Hi, it works for almost 100.000 other people, so please explain what you mean by ""messes it up"" - it would help us to solve the problem. And please note that we are all pro-bono volunteers working in our private time on this free open source project, for the benefit of kids all over the world. Constructive  comments and fair ratings help more...",2015-08-31 04:41:03
395,gp:AOqpTOGjlJc5YIF7j8V_U0rvITkngoTANPt_HovEwGvsZXasjWGWwM7gwYVH4LZEFZHaqH-pD0TIp8C2LWZeqw,Kenichi Hamada,https://lh3.googleusercontent.com/a-/AOh14GiI8WAWxVcBzPykN5JKiRjnh4tYDAsxuhaUBWFW,"Just as I said, not just for my everyday task, it's also for any kind of things I can do with this app, keep a good update and I will never stop commenting on this page.",5,1,,2015-06-11 21:28:22,,
396,gp:AOqpTOGcgSShPuqloaAlkw6IgFWAgY_yf5IrvkU5vqKRC0EgTReV5Hc1ZEn9WkEZIjn1cDmcT8gkq_ohqzGZXg,Corzama Dust,https://lh3.googleusercontent.com/a-/AOh14Gj3fRyB0zRZOMNxJWXDDRdL0_1WmaKNTTLQ8gkxsQ,"Allows solid shapes.. Great, but you fail too.. No text input tool. Yet another failure.",2,0,,2015-03-15 16:07:13,"Many bugs have now been fixed, and image copies are saved in the Pocket Paint folder. Please note that Pocket Paint is created by volunteers as a non-profit project. Good ratings motivate our unpaid pro-bono team more than anything else. Thank you!",2015-11-19 03:05:18
397,gp:AOqpTOGv88qzHdQKb3JqjsWbXLVOGjwmVBytIggeP31EADH8GmX4qUX68aFQG2mceh93Rc6Nl1gPQQy2gxT8cA,Diya Hhh,https://lh3.googleusercontent.com/-r_pQLPH2GfI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmHfy-MnPSzzPWHbZJdl1zGtVMaNA/photo.jpg,"Is there no app which is just like microsoft paint in computers and laptops? All i want is select, color  grid like ms paint and most specially CURVE TOOL!!CAN ANYBODY GIVE ME A NAME OF AN APP THAT HAS ALL THIS?!",1,0,,2015-08-16 15:49:31,"We are unpaid volunteers creating Pocket Paint and Pocket Code in our free time as part of the non-profit free open source Catrobat project. If you are missing some functionality, how about contributing to our code base? ",2015-08-16 22:59:45
398,gp:AOqpTOFVl6dBj82g2uMgYnEne1bCPDgPvE9X9PB_YhA5ihIUCQB68r-_HeLJmoBEGCf0gr_P1oXDVUqSe9mAMQ,Josh Simmons,https://lh3.googleusercontent.com/-ENL30KQqiCc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnHx532lJ8pOx8OuFTJpnU2UX7IKQ/photo.jpg,"Never ever get the right one. All I need. All I need is to be able to copy/paste a part of the picture, and resize the picture without resizing the entire image. I just want something like Microsoft Paint. That can be used on an Android, though.",2,0,,2014-12-31 00:12:52,"Should all work now, use the stamp tool, and the resize tool. Also, many bugs have now been fixed, and image copies are saved in the Pocket Paint folder. Please note that Pocket Paint is created by volunteers as a non-profit project. Good ratings motivate our unpaid pro-bono team more than anything else. Thank you!",2015-11-19 03:08:58
399,gp:AOqpTOHiupdIbZVqhUkezE1CYC6KxW6_3sK16M-mzUnuqK0S4HiuUolPcMmJdh_Cq8ajojYpGy6BSFIPRn4ZKw,MJS,https://lh3.googleusercontent.com/a-/AOh14GjzmsaQfGalF86Z3dInKfspxynqu9gTmQTkEQJh9A,"Sometimes When I Fill App The Backround Color It Crashes At Sometimes When 
I Zoom In It Only Zooms In . In One PLACE FIX THIS",1,0,,2018-07-25 14:19:59,Please try the new version.,2018-09-27 20:32:53
400,gp:AOqpTOFWo0dL1BwPPhBR_qk8o05I8LwbB8bUVpxU2sTny3NqCc-ZVhr3coI--h7NDjYXmppLkdSkthgvG4TiHw,Lillian The Pegasus,https://lh3.googleusercontent.com/a-/AOh14GiPHyPCCy1yubH_9G2W1TvG3ESlwRDzJ-l0AqZiZQ,Never been good at drawing with my finger but it's really good it's got plenty of stuff and works really well,5,0,,2016-01-02 10:21:51,,
401,gp:AOqpTOE0CPuxsu6MawcORUID1SdqMKX6JO2uV9xEhEFENaI7qsOTiU_GwlbeFSDAZYmumgf9P5DwJnSAeWkE0Q,Ian Aitken,https://lh3.googleusercontent.com/-1A2AkwmxwBc/AAAAAAAAAAI/AAAAAAACE3s/AMZuucl_xewUbA5hG3jPF1T8JQRASXpFUA/photo.jpg,I recieve an error while trying to open any image,3,0,,2015-02-23 13:25:54,"Many bugs have now been fixed, and image copies are saved in the Pocket Paint folder. Please note that Pocket Paint is created by volunteers as a non-profit project. Good ratings motivate our unpaid pro-bono team more than anything else. Thank you!",2015-11-19 03:06:37
402,gp:AOqpTOHPxOLZdQbw-nHDH1o_HDVHHUGD8d0m9XG8SvkjtdDAAG2PoAzE7FH-4SqDO2aqpwqpLRQLAVG3yWveoA,Kristian Martineau,https://lh3.googleusercontent.com/a-/AOh14GiKHwyyUCu5gY-duXJkfBEkpSjSULHxIcqciN6tHg,"They should add a layer option and every time you reverse it, it should not go full screen again. Really annoying.",2,0,,2017-08-21 21:32:14,,
403,gp:AOqpTOGXrbV7h3UJz6FvFZKfJqTODRsyv8xeg5PwZnH1S2VSwkuSr0Bfo00vkhEdDxOhAmUG18O2iRI732JPzQ,Daniel Fritzsch,https://lh3.googleusercontent.com/a-/AOh14GhLyG6g71DksCBoSQCWu9ogjNELnFXzVgFiei0vFw,"It works perfectly together with pocket code, but can still be used as a very practical standalone tool",5,1,,2014-10-13 21:57:13,,
404,gp:AOqpTOGJwiCmgaY_E4d1vHHMUmBDa01YU20pyTrfRwTPSVJXfyHskPD7pcpewBP2usnaPrxsaI6LKE9y_WmxyQ,Dezaree Cruz,https://lh3.googleusercontent.com/-jTyi5RhBMPc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnxfGxF-YnWLvJgL5zYw2WbEnwZiw/photo.jpg,I think the concept of everything in this app is great but using it is so frustrating. Constantly having to zoom in makes me not want to use this.,2,0,,2017-11-29 18:53:45,,
405,gp:AOqpTOE11wV4JZNDyntMRkXponOAr82S-y365njmRDApvZKvX2ILtnKFpBQffnLEniJx4T8qkWUQMylLkKuTfQ,Magical Aaron,https://lh3.googleusercontent.com/-8wsi1nBzHjc/AAAAAAAAAAI/AAAAAAAAJyA/AMZuuckcFSVTgZuULC_vLHSSub5lijuQwg/photo.jpg,I guess the update changed the language setting to default to not English.,2,0,,2015-07-18 16:29:55,"Solved in version 1.1.11 that is currently being rolled out. We aim at making sure something like this cannot happen again. Sorry, we are all pro-bono volunteers developing Pocket Code and Pocket Paint to increase computational thinking skills as part of the non-profit Catrobat project in our spare time. Any help is welcome.",2015-07-19 17:36:52
406,gp:AOqpTOGLR2BwnKHVFalMpBcGjMBZjEcuAgYwsqUUdw1QAfVKt6fnqexwpnAQhmAj4g_rxAB5atUHu1iTGQicIw,Ben Graham,https://lh3.googleusercontent.com/-6FcGOHZb0hE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnX4EsU3_Yz4jVPNZMWy5uLtmTj7A/photo.jpg,"Ok when it works. However a lot of the time when you try to open a new picture to edit, it won't let you zoom in and the slightest movement shoots the picture off screen. Only an uninstall and reinstall fixes it.",2,0,,2015-08-16 09:41:16,,
407,gp:AOqpTOGCvclccHg89-FPPjY1O_0z1br8rmbDzwyFoWtg068W1jWbsGS2CV6H9ESMe-zheOs1Fxj_KFJ_aRziqA,Ashton Currie,https://lh3.googleusercontent.com/-avL2BUMywfo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmoQwcSG09HvcrR6NsdTKEQOR_Ciw/photo.jpg,It doesn't work as well as the pictures shows.I would never recommend you this crap game to any other person.,1,0,,2014-11-11 21:29:02,"Kindly note that Pocket Paint is an image editor, not a game.",2014-12-03 20:45:00
408,gp:AOqpTOELMJmjh539CRvpcI31RWtpWHykDdNcLfrTqS1RCSn9fGQdJQLtnncj6tgyAN_QTXTpQduqszt28U4Giw,Logan LaDue,https://lh3.googleusercontent.com/a-/AOh14GiN-i5mmjEKUa5-tjFZYRTclk4BTzrfarxdrvb-tg,Every time I try to save a photo I edit it crashes.,1,0,,2015-10-08 23:51:03,"Save bug now fixed, copy saved in Pocket Paint folder! Please note that Pocket Paint is created by volunteers as a non-profit project. Good ratings motivate our unpaid pro-bono team more than anything else. Thank you!",2015-11-19 02:50:31
409,gp:AOqpTOGjpMofHaKb0XfzSidUPOMewIrJyDHDf8I1zOy5Ko9ui4KoyLhyGPnP3H7aezJP6I4lv_SBHDD4RRKEZA,jacob elgan,https://lh3.googleusercontent.com/-rMHPmkd72zw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm2QVBlk4kj_oJR7RPZrz0aJKBuxQ/photo.jpg,The app crashes when i try to save,2,1,,2015-08-04 21:12:28,"Save bug now fixed, copy saved in Pocket Paint folder! Please note that Pocket Paint is created by volunteers as a non-profit project. Good ratings motivate our unpaid pro-bono team more than anything else. Thank you!",2015-11-19 02:56:44
410,gp:AOqpTOG14zG8Knp-JyW9PElCdiqTxjLPQNwzc7Fu0FWEj4zEd1U2wybDNRoQuKje4Rrx35P3iOh5Z6VkQ-YMTw,transistors Wolfy memory pirate captin',https://lh3.googleusercontent.com/a-/AOh14GiZudFjjJ6Ij7RPPPm11k1tNYQtBn_gvyPQcEII,Haven't played yet but I'm going to be on,4,0,,2016-06-04 05:20:20,,
