,Feature 1,Feature 2,Label,Cosine Similarity,Predicted Label
2961,close transform tool options clicking apply,manipulator programs,different,0.59453845,different
1322,paste tool,do some quite,different,0.594486773,different
984,hint change default settings tools,converting photos from mb,different,0.594341993,different
4974,hide unhide layer,text outline,different,0.594229341,different
4156,checkmark confirm tool applications,resize picture,different,0.594174743,different
2091,confirm tool application selecting tool,go hang,different,0.594153404,different
1531,reuse drawingsurface pipette activity,edit photos of gacha,different,0.594146729,different
3257,dynamic color scheme,more updates,different,0.59396255,different
890,reuse drawingsurface pipette activity,color picker,different,0.593760908,different
1320,close transform tool options clicking apply,do some quite,different,0.593706906,different
2315,dynamic color scheme,infinite painter,different,0.593638241,different
1686,confirm tool application selecting tool,fill color,different,0.593558848,different
3123,close transform tool options clicking apply,miss select,different,0.593530655,different
1064,checkmark confirm tool applications,create graphics,different,0.593476176,different
4209,copy paste symbols stamp tool selection application,resize tool,different,0.593419075,different
4364,insert image catrobat media gallery,screen shots,different,0.593395174,different
1076,upload mapping jenkins release builds,create graphics,different,0.593228638,different
4985,export,text outline,different,0.593069196,different
1515,share feature,edit photos of gacha,different,0.59299922,different
2674,insert image catrobat media gallery,load photos,different,0.592896879,different
5362,export,zoom tool,different,0.592759013,different
3975,github crowdin integration,put titles,different,0.592753053,different
4408,dynamic color scheme,see a grid,different,0.592437625,different
37,close transform tool options clicking apply,add a blur,different,0.592333913,different
2882,paste tool,made reviews,different,0.592286468,different
4453,confirm tool application selecting tool,see this drive,different,0.592124343,different
4075,hint change default settings tools,reflect chosen colour,different,0.592101157,different
4371,export,screen shots,different,0.591936529,different
2372,paste tool,invent games,different,0.591922402,different
5150,github crowdin integration,type text,different,0.591887772,different
4621,save temporary copies automatically,simple area selection,different,0.591802478,different
2390,github crowdin integration,invent games,different,0.591623843,different
2392,reuse drawingsurface pipette activity,invent games,different,0.591331065,different
4987,center button transform tool,text outline,different,0.591168284,different
20,save load pocketpaint format,load photos,different,0.591154158,different
21,save load pocketpaint format,load photos,different,0.591154158,different
2906,dynamic color scheme,made reviews,different,0.591060579,different
2477,dynamic color scheme,landscape mode,different,0.59100318,different
811,reuse drawingsurface pipette activity,color drawings,different,0.590977311,different
762,close transform tool options clicking apply,code to games,different,0.590921223,different
1595,share feature,enter texts,different,0.59087038,different
1293,close transform tool options clicking apply,device folder,different,0.590801895,different
4982,copy paste symbols stamp tool selection application,text outline,different,0.590744197,different
402,center button transform tool,available font,different,0.590727031,different
4188,center button transform tool,resize pictures,different,0.590652406,different
4357,paste tool,screen shots,different,0.590633333,different
1211,dynamic color scheme,curve tool,different,0.590554833,different
86,reuse drawingsurface pipette activity,add graph,different,0.590331197,different
3517,export,newest update,different,0.5902583,different
752,confirm tool application selecting tool,code games,different,0.590238452,different
339,spray tool,applying transparency,different,0.590232193,different
4575,spray tool,shrink an image,different,0.590107501,different
182,checkmark confirm tool applications,adding text,different,0.590015531,different
2940,share feature,main issue tools,different,0.589823902,different
4388,share feature,see a grid,different,0.589807749,different
884,export,color picker,different,0.589785635,different
4510,image file size editing,selection tool,different,0.589745402,different
3206,paste tool,more shapes,different,0.589716911,different
4498,insert image catrobat media gallery,selection tool,different,0.58951211,different
2588,paste tool,liked line tool,different,0.589383066,different
5352,share feature,zoom tool,different,0.588968754,different
1500,center button transform tool,dynamic brushes,different,0.588912785,different
3597,export,outline an addition,different,0.588755012,different
1993,close transform tool options clicking apply,future update,different,0.588564694,different
1161,paste tool,crop images,different,0.588439465,different
4168,correct user intended position tools,resize picture,different,0.58842504,different
4384,paste tool,see a grid,different,0.588320255,different
4652,share feature,simple draw offer,different,0.588127136,different
1605,export,enter texts,different,0.588005066,different
776,save dialog,code to games,different,0.587988973,different
764,paste tool,code to games,different,0.587957621,different
938,confirm tool application selecting tool,colour picker,different,0.587956667,different
4544,save load pocketpaint format,settings option,different,0.587875187,different
4545,save load pocketpaint format,settings option,different,0.587875187,different
4197,save temporary copies automatically,resize tool,different,0.587817371,different
1015,confirm tool application selecting tool,copy paste,different,0.587807298,different
4552,checkmark confirm tool applications,settings option,different,0.587712049,different
2697,share feature,load pictures,different,0.587669432,different
2394,upload mapping jenkins release builds,invent games,different,0.587599099,different
4913,correct user intended position tools,tell resolution,different,0.587402999,different
3793,dynamic color scheme,perfect substitute,different,0.58737576,different
929,spray tool,colour picker,different,0.587282062,different
1589,close transform tool options clicking apply,enter texts,different,0.587263346,different
2952,center button transform tool,main issue tools,different,0.587234378,different
179,insert image catrobat media gallery,adding text,different,0.587224841,different
5165,spray tool,ui design,different,0.587194622,different
1358,hint change default settings tools,draw frames,different,0.587097287,different
2771,dynamic color scheme,look funny lol,different,0.58703208,different
4293,confirm tool application selecting tool,rotation controls,different,0.586816549,different
1845,save dialog,find only theyer,different,0.586453557,different
2744,dynamic color scheme,long lines,different,0.586417258,different
2336,github crowdin integration,inport picture,different,0.586338103,different
1102,image file size editing,create pictures,different,0.586300015,different
4304,save temporary copies automatically,satisfy my experience,different,0.58622098,different
2324,spray tool,inport picture,different,0.586161971,different
1504,reuse drawingsurface pipette activity,dynamic brushes,different,0.586106241,different
4220,upload mapping jenkins release builds,resize tool,different,0.586083412,different
1087,spray tool,create pictures,different,0.586068392,different
3272,save dialog,move bits,different,0.586050391,different
755,github crowdin integration,code games,different,0.585917056,different
732,upload mapping jenkins release builds,clone tool,different,0.585915089,different
5031,spray tool,think concept,different,0.585910916,different
4469,share feature,select transparent on colors,different,0.585820436,different
629,paste tool,chat thing,different,0.585819006,different
1379,hide unhide layer,draw some lines,different,0.585665643,different
3609,save temporary copies automatically,output resolution,different,0.585619986,different
1207,reuse drawingsurface pipette activity,curve tool,different,0.585569322,different
1061,insert image catrobat media gallery,create graphics,different,0.585555732,different
1353,share feature,draw frames,different,0.585532844,different
1910,correct user intended position tools,free and powerful,different,0.585339665,different
2263,save temporary copies automatically,image edition,different,0.585335732,different
3572,confirm tool application selecting tool,original position,different,0.58530426,different
1965,dynamic color scheme,full screen,different,0.585224509,different
551,hide unhide layer,change width,different,0.585196674,different
1859,save temporary copies automatically,free and many,different,0.58514899,different
1591,paste tool,enter texts,different,0.584980845,different
521,paste tool,change canvas size,different,0.584877491,different
3429,insert image catrobat media gallery,new image option,different,0.584854841,different
5290,correct user intended position tools,white worked,different,0.584664762,different
860,center button transform tool,color grid,different,0.584623992,different
5139,insert image catrobat media gallery,type text,different,0.58450985,different
2676,hint change default settings tools,load photos,different,0.584500551,different
2643,save load pocketpaint format,line tools,different,0.584483624,different
2644,save load pocketpaint format,line tools,different,0.584483624,different
4732,hide unhide layer,specify canvas size,different,0.584456801,different
828,checkmark confirm tool applications,color fill tool,different,0.584441662,different
3461,save dialog,new update,different,0.584218979,different
3581,close transform tool options clicking apply,outline an addition,different,0.584040523,different
3140,confirm tool application selecting tool,miss select,different,0.583972096,different
3132,insert image catrobat media gallery,miss select,different,0.583953977,different
4942,close transform tool options clicking apply,text insert,different,0.583576858,different
856,save dialog,color grid,different,0.583472252,different
921,close transform tool options clicking apply,colour picker,different,0.583438277,different
4928,copy paste symbols stamp tool selection application,text input option,different,0.583427668,different
2019,dynamic color scheme,future update,different,0.583168209,different
2007,save dialog,future update,different,0.583145738,different
1026,save temporary copies automatically,correct point,different,0.583133698,different
1537,save temporary copies automatically,edit small things,different,0.583020151,different
4509,reuse drawingsurface pipette activity,selection tool,different,0.583010674,different
2083,insert image catrobat media gallery,go hang,different,0.582874537,different
916,reuse drawingsurface pipette activity,colour fill option,different,0.582776785,different
4187,confirm tool application selecting tool,resize pictures,different,0.582751393,different
1021,image file size editing,copy paste,different,0.58271277,different
343,checkmark confirm tool applications,applying transparency,different,0.582704663,different
943,reuse drawingsurface pipette activity,colour picker,different,0.582648873,different
3718,hide unhide layer,paste images,different,0.582582116,different
1815,hint change default settings tools,find a place,different,0.582374692,different
1077,correct user intended position tools,create graphics,different,0.582372546,different
5261,image file size editing,version ads,different,0.582339585,different
2214,hide unhide layer,ground color change,different,0.582073092,different
145,save temporary copies automatically,add transparency,different,0.582068861,different
2683,center button transform tool,load photos,different,0.581993163,different
903,insert image catrobat media gallery,colour fill option,different,0.581961393,different
4794,save dialog,stop camera,different,0.581950128,different
345,save dialog,applying transparency,different,0.581830978,different
3043,save temporary copies automatically,marking options,different,0.581769228,different
1723,close transform tool options clicking apply,fill tools,different,0.581437349,different
2974,copy paste symbols stamp tool selection application,manipulator programs,different,0.581240654,different
552,share feature,change width,different,0.581225991,different
3357,center button transform tool,ms paint,different,0.581195951,different
4998,paste tool,text to pictures,different,0.581103265,different
2188,share feature,gradient fill,different,0.580940604,different
232,spray tool,air canvas,different,0.580787539,different
1190,hide unhide layer,curve tool,different,0.580560088,different
569,image file size editing,change width,different,0.580442965,different
477,checkmark confirm tool applications,blur tool,different,0.580292284,different
3571,export,original position,different,0.58015728,different
1598,insert image catrobat media gallery,enter texts,different,0.580096722,different
5032,insert image catrobat media gallery,think concept,different,0.580039859,different
1588,dynamic color scheme,editing large images,different,0.579976559,different
2252,export,image editing,different,0.579879165,different
2665,correct user intended position tools,line tools,different,0.579852939,different
1991,correct user intended position tools,future a necessity,different,0.579777598,different
2185,save load pocketpaint format,gradient fill,different,0.579770565,different
2186,save load pocketpaint format,gradient fill,different,0.579770565,different
3915,save dialog,pocket code,different,0.579409361,different
4266,confirm tool application selecting tool,respect landscape orientation,different,0.579233348,different
3266,spray tool,move bits,different,0.579222918,different
3607,dynamic color scheme,outline an addition,different,0.579050779,different
575,paste tool,changed language,different,0.578939617,different
3464,confirm tool application selecting tool,new update,different,0.578896999,different
1544,spray tool,edit small things,different,0.578880548,different
1613,upload mapping jenkins release builds,enter texts,different,0.578794956,different
3873,correct user intended position tools,pictures with transparency,different,0.578784406,different
1266,close transform tool options clicking apply,dedicated pan,different,0.578769565,different
2954,github crowdin integration,main issue tools,different,0.578741074,different
128,hint change default settings tools,add pen tool,different,0.57870996,different
4938,image file size editing,text input option,different,0.578648925,different
4760,share feature,spray tool,different,0.57862103,different
829,copy paste symbols stamp tool selection application,color fill tool,different,0.578526378,different
698,confirm tool application selecting tool,circle tools,different,0.578455389,different
263,checkmark confirm tool applications,alpha transparencies,different,0.578281403,different
4282,share feature,rotation controls,different,0.578104734,different
4770,confirm tool application selecting tool,spray tool,different,0.577957749,different
4954,checkmark confirm tool applications,text insert,different,0.57792592,different
1830,dynamic color scheme,find a place,different,0.577867508,different
3726,copy paste symbols stamp tool selection application,paste images,different,0.577762544,different
3368,paste tool,multi touch interface,different,0.577761889,different
3561,share feature,original position,different,0.577749431,different
542,image file size editing,change canvas size,different,0.577722728,different
4759,hide unhide layer,spray tool,different,0.577685773,different
1011,checkmark confirm tool applications,copy paste,different,0.577435553,different
4450,save dialog,see this drive,different,0.577388883,different
911,confirm tool application selecting tool,colour fill option,different,0.577308655,different
367,auto crop icon,auto zoom kills,different,0.577271104,different
4779,dynamic color scheme,spray tool,different,0.577242911,different
4369,save dialog,screen shots,different,0.577064753,different
46,insert image catrobat media gallery,add a blur,different,0.576969624,different
474,insert image catrobat media gallery,blur tool,different,0.576835454,different
891,image file size editing,color picker,different,0.576522827,different
194,upload mapping jenkins release builds,adding text,different,0.576440573,different
438,close transform tool options clicking apply,basic components,different,0.576399088,different
1041,export,correct point,different,0.576361179,different
2673,spray tool,load photos,different,0.5763399,different
917,image file size editing,colour fill option,different,0.576305628,different
240,export,air canvas,different,0.576259375,different
3680,center button transform tool,paint file,different,0.5762012,different
497,hide unhide layer,brush canvas,different,0.576096654,different
537,center button transform tool,change canvas size,different,0.57604897,different
1450,reuse drawingsurface pipette activity,drawing tools like brush,different,0.575747609,different
3773,share feature,perfect substitute,different,0.575594127,different
5348,paste tool,zoom tool,different,0.57558769,different
4171,save temporary copies automatically,resize pictures,different,0.575561404,different
5325,share feature,wide verity,different,0.575433373,different
1088,insert image catrobat media gallery,create pictures,different,0.57522732,different
5076,dynamic color scheme,toggle move option,different,0.575138748,different
3670,spray tool,paint file,different,0.574928522,different
5345,dynamic color scheme,wide verity,different,0.574924588,different
4248,dynamic color scheme,resizing entire image,different,0.574843407,different
4918,save load pocketpaint format,text input option,different,0.574731529,different
4919,save load pocketpaint format,text input option,different,0.574731529,different
3389,image file size editing,multi touch interface,different,0.574609101,different
4249,close transform tool options clicking apply,respect landscape orientation,different,0.574600995,different
3942,save dialog,pocket paint,different,0.574574947,different
709,save temporary copies automatically,clone tool,different,0.574312091,different
3267,insert image catrobat media gallery,move bits,different,0.574288249,different
4224,save temporary copies automatically,resizing entire image,different,0.574230313,different
5298,share feature,wide range,different,0.574193537,different
2262,close transform tool options clicking apply,image edition,different,0.574080348,different
2565,share feature,liked line,different,0.573936105,different
817,save temporary copies automatically,color fill tool,different,0.573888123,different
974,save temporary copies automatically,converting photos from mb,different,0.573848367,different
1060,spray tool,create graphics,different,0.573832512,different
4022,copy paste symbols stamp tool selection application,rectangle stamp,different,0.573803365,different
51,save dialog,add a blur,different,0.573701501,different
963,export,colour shades,different,0.573666811,different
5133,save load pocketpaint format,type text,different,0.573565841,different
5134,save load pocketpaint format,type text,different,0.573565841,different
821,hide unhide layer,color fill tool,different,0.57354933,different
4937,reuse drawingsurface pipette activity,text input option,different,0.573542416,different
129,checkmark confirm tool applications,add pen tool,different,0.57353884,different
2550,center button transform tool,like paint,different,0.573421717,different
4596,paste tool,shrinks image size,different,0.573390841,different
949,paste tool,colour shades,different,0.573345065,different
3237,share feature,more updates,different,0.573315501,different
2612,dynamic color scheme,liked line tool,different,0.573068261,different
5182,correct user intended position tools,ui design,different,0.572961807,different
3966,hint change default settings tools,put titles,different,0.572939992,different
2204,reuse drawingsurface pipette activity,gradient fill,different,0.572824001,different
1692,image file size editing,fill color,different,0.572706044,different
3308,image file size editing,move image,different,0.572597027,different
877,insert image catrobat media gallery,color picker,different,0.572491646,different
4122,hide unhide layer,rendering useless,different,0.572331131,different
4149,hide unhide layer,resize picture,different,0.572247863,different
4563,image file size editing,settings option,different,0.572204292,different
2079,hide unhide layer,go hang,different,0.571988225,different
2209,close transform tool options clicking apply,ground color change,different,0.571918786,different
1085,share feature,create pictures,different,0.571854949,different
670,export,circle draw,different,0.571840942,different
1728,hide unhide layer,fill tools,different,0.571698368,different
161,confirm tool application selecting tool,add transparency,different,0.571694314,different
1822,center button transform tool,find a place,different,0.571644008,different
487,reuse drawingsurface pipette activity,blur tool,different,0.571414709,different
4490,save temporary copies automatically,selection tool,different,0.571400523,different
3263,hide unhide layer,move bits,different,0.571334481,different
4462,dynamic color scheme,see this drive,different,0.57128191,different
4785,hide unhide layer,stop camera,different,0.571256518,different
3248,confirm tool application selecting tool,more updates,different,0.571079493,different
3556,save temporary copies automatically,original position,different,0.571051002,different
1712,export,fill tool fills,different,0.571008503,different
3004,export,many opportunities,different,0.57078743,different
865,image file size editing,color grid,different,0.570732653,different
2170,better compression research implementation,good work,different,0.570638716,different
3438,center button transform tool,new image option,different,0.570597589,different
4964,reuse drawingsurface pipette activity,text insert,different,0.57038039,different
1114,spray tool,creating a option,different,0.570275545,different
3518,confirm tool application selecting tool,newest update,different,0.570272684,different
4729,paste tool,specify canvas size,different,0.570242643,different
5045,reuse drawingsurface pipette activity,think concept,different,0.570181429,different
67,save load pocketpaint format,add graph,different,0.570180476,different
68,save load pocketpaint format,add graph,different,0.570180476,different
4331,paste tool,save your favourite,different,0.570129454,different
3432,checkmark confirm tool applications,new image option,different,0.570074201,different
5005,insert image catrobat media gallery,text to pictures,different,0.570051312,different
3512,hint change default settings tools,newest update,different,0.570018768,different
433,reuse drawingsurface pipette activity,basic animation package,different,0.570018113,different
2624,hint change default settings tools,line shapes,different,0.569970548,different
4620,close transform tool options clicking apply,simple area selection,different,0.569901586,different
2227,center button transform tool,ground color change,different,0.569784999,different
3640,hide unhide layer,paint bucket,different,0.569774091,different
321,export,applying a color,different,0.569754958,different
5189,hide unhide layer,unnecessary permissions,different,0.569708347,different
4972,save load pocketpaint format,text outline,different,0.569677055,different
4973,save load pocketpaint format,text outline,different,0.569677055,different
5007,hint change default settings tools,text to pictures,different,0.569663227,different
876,spray tool,color picker,different,0.569652975,different
81,confirm tool application selecting tool,add graph,different,0.569307327,different
5277,checkmark confirm tool applications,white worked,different,0.569288552,different
5346,close transform tool options clicking apply,zoom tool,different,0.569138885,different
3769,paste tool,perfect substitute,different,0.569134235,different
4245,reuse drawingsurface pipette activity,resizing entire image,different,0.569091499,different
387,save load pocketpaint format,available font,different,0.569040835,different
388,save load pocketpaint format,available font,different,0.569040835,different
1913,save temporary copies automatically,friendliness range,different,0.568980694,different
4494,hide unhide layer,selection tool,different,0.568939328,different
1737,save dialog,fill tools,different,0.56893605,different
450,checkmark confirm tool applications,basic components,different,0.568882763,different
348,confirm tool application selecting tool,applying transparency,different,0.568850696,different
930,insert image catrobat media gallery,colour picker,different,0.568830609,different
1176,center button transform tool,crop images,different,0.568693161,different
3116,github crowdin integration,microsoft computers,different,0.568655729,different
407,image file size editing,available font,different,0.568611681,different
156,checkmark confirm tool applications,add transparency,different,0.568570971,different
2100,dynamic color scheme,go hang,different,0.568565249,different
4910,reuse drawingsurface pipette activity,tell resolution,different,0.56841749,different
2519,save dialog,last update perfect,different,0.568392754,different
311,share feature,applying a color,different,0.568307102,different
749,save dialog,code games,different,0.568159103,different
3422,paste tool,new image option,different,0.568117619,different
2199,confirm tool application selecting tool,gradient fill,different,0.568014264,different
2328,checkmark confirm tool applications,inport picture,different,0.567992568,different
654,close transform tool options clicking apply,circle draw,different,0.567937374,different
2709,center button transform tool,load pictures,different,0.567860842,different
2128,close transform tool options clicking apply,good range,different,0.567837477,different
78,save dialog,add graph,different,0.567829669,different
5052,paste tool,toggle move option,different,0.567793369,different
5166,insert image catrobat media gallery,ui design,different,0.567761898,different
3595,save dialog,outline an addition,different,0.567627013,different
76,checkmark confirm tool applications,add graph,different,0.56758666,different
2894,save dialog,made reviews,different,0.56756413,different
4550,insert image catrobat media gallery,settings option,different,0.567522883,different
5398,correct user intended position tools,zooming capabilities,different,0.567498326,different
1025,close transform tool options clicking apply,correct point,different,0.567454815,different
2450,dynamic color scheme,landscape fact,different,0.567442656,different
87,image file size editing,add graph,different,0.56737113,different
4246,upload mapping jenkins release builds,resizing entire image,different,0.567250848,different
3767,close transform tool options clicking apply,perfect substitute,different,0.567208946,different
4284,spray tool,rotation controls,different,0.567170799,different
2548,export,like paint,different,0.567070127,different
1191,share feature,curve tool,different,0.566993833,different
1128,reuse drawingsurface pipette activity,creating a option,different,0.566858232,different
3590,insert image catrobat media gallery,outline an addition,different,0.566703677,different
4899,hint change default settings tools,tell resolution,different,0.566684365,different
922,save temporary copies automatically,colour picker,different,0.566570044,different
3192,better compression research implementation,more layers,different,0.566550434,different
1674,hide unhide layer,fill color,different,0.566533267,different
2371,save temporary copies automatically,invent games,different,0.566473603,different
4989,github crowdin integration,text outline,different,0.566461921,different
4317,save dialog,satisfy my experience,different,0.566379309,different
1065,copy paste symbols stamp tool selection application,create graphics,different,0.566347897,different
5066,export,toggle move option,different,0.566343427,different
1352,hide unhide layer,draw frames,different,0.56630224,different
2181,dynamic color scheme,good work,different,0.566219926,different
961,save dialog,colour shades,different,0.566218138,different
1337,confirm tool application selecting tool,do some quite,different,0.566176176,different
5219,spray tool,user interface,different,0.566048861,different
2396,dynamic color scheme,invent games,different,0.566013575,different
3334,reuse drawingsurface pipette activity,move text,different,0.565917611,different
4463,close transform tool options clicking apply,select transparent on colors,different,0.565786481,different
4223,close transform tool options clicking apply,resizing entire image,different,0.565758348,different
926,hide unhide layer,colour picker,different,0.565718532,different
844,paste tool,color grid,different,0.5657112,different
1360,copy paste symbols stamp tool selection application,draw frames,different,0.565603912,different
2717,dynamic color scheme,load pictures,different,0.565324426,different
1267,save temporary copies automatically,dedicated pan,different,0.565262377,different
2881,save temporary copies automatically,made reviews,different,0.564886689,different
3222,center button transform tool,more shapes,different,0.564849854,different
881,copy paste symbols stamp tool selection application,color picker,different,0.564821124,different
3051,insert image catrobat media gallery,marking options,different,0.564717233,different
1510,save temporary copies automatically,edit photos of gacha,different,0.564612389,different
146,paste tool,add transparency,different,0.564599752,different
2196,save dialog,gradient fill,different,0.564395905,different
330,correct user intended position tools,applying a color,different,0.564388216,different
976,save load pocketpaint format,converting photos from mb,different,0.564376295,different
977,save load pocketpaint format,converting photos from mb,different,0.564376295,different
1805,save temporary copies automatically,find a place,different,0.564201832,different
4496,feedback menu entry overflow menu,selection tool,different,0.564193845,different
3712,correct user intended position tools,paste a part,different,0.564179778,different
2074,close transform tool options clicking apply,go hang,different,0.564054728,different
4373,center button transform tool,screen shots,different,0.564003468,different
2858,hide unhide layer,lowers resolution,different,0.56390512,different
2546,save dialog,like paint,different,0.563875318,different
1096,confirm tool application selecting tool,create pictures,different,0.563860774,different
4104,save dialog,removes exif data,different,0.563822329,different
4471,spray tool,select transparent on colors,different,0.563701153,different
1541,hide unhide layer,edit small things,different,0.563621283,different
2705,save dialog,load pictures,different,0.563603818,different
2143,better compression research implementation,good range,different,0.563552916,different
1436,spray tool,drawing tools like brush,different,0.563551307,different
3950,reuse drawingsurface pipette activity,pocket paint,different,0.56345284,different
43,share feature,add a blur,different,0.563324571,different
4147,save load pocketpaint format,resize picture,different,0.563244462,different
4148,save load pocketpaint format,resize picture,different,0.563244462,different
2259,upload mapping jenkins release builds,image editing,different,0.563244402,different
4788,spray tool,stop camera,different,0.563224137,different
761,dynamic color scheme,code games,different,0.563182831,different
80,export,add graph,different,0.563155234,different
2626,copy paste symbols stamp tool selection application,line shapes,different,0.563068092,different
1392,center button transform tool,draw some lines,different,0.562994361,different
5179,reuse drawingsurface pipette activity,ui design,different,0.562982976,different
4393,hint change default settings tools,see a grid,different,0.562972903,different
1735,checkmark confirm tool applications,fill tools,different,0.562880695,different
2388,center button transform tool,invent games,different,0.562874198,different
718,auto crop icon,clone tool,different,0.562757611,different
3339,close transform tool options clicking apply,ms paint,different,0.562709153,different
4345,confirm tool application selecting tool,save your favourite,different,0.562603235,different
4626,share feature,simple area selection,different,0.562523127,different
2987,dynamic color scheme,manipulator programs,different,0.562489033,different
1053,save temporary copies automatically,create graphics,different,0.562454283,different
3141,center button transform tool,miss select,different,0.562235475,different
4378,image file size editing,screen shots,different,0.562161684,different
2966,hide unhide layer,manipulator programs,different,0.562146008,different
986,copy paste symbols stamp tool selection application,converting photos from mb,different,0.562052846,different
3353,save dialog,ms paint,different,0.562018037,different
1328,spray tool,do some quite,different,0.562016964,different
1708,checkmark confirm tool applications,fill tool fills,different,0.562009692,different
5391,center button transform tool,zooming capabilities,different,0.561982036,different
443,hide unhide layer,basic components,different,0.561974645,different
3465,center button transform tool,new update,different,0.561964691,different
38,save temporary copies automatically,add a blur,different,0.561940491,different
934,copy paste symbols stamp tool selection application,colour picker,different,0.561881423,different
4382,close transform tool options clicking apply,see a grid,different,0.561750472,different
958,hint change default settings tools,colour shades,different,0.561724246,different
1739,export,fill tools,different,0.561435819,different
3459,checkmark confirm tool applications,new update,different,0.561378181,different
2855,paste tool,lowers resolution,different,0.561114192,different
193,image file size editing,adding text,different,0.56093806,different
4769,export,spray tool,different,0.560911834,different
2193,hint change default settings tools,gradient fill,different,0.560892224,different
2441,confirm tool application selecting tool,landscape fact,different,0.56087625,different
3738,correct user intended position tools,paste images,different,0.560687423,different
4968,dynamic color scheme,text insert,different,0.560552001,different
1702,share feature,fill tool fills,different,0.560445487,different
2934,close transform tool options clicking apply,main issue tools,different,0.560292363,different
4581,save dialog,shrink an image,different,0.560199559,different
3587,share feature,outline an addition,different,0.560150504,different
2981,github crowdin integration,manipulator programs,different,0.560075879,different
973,close transform tool options clicking apply,converting photos from mb,different,0.560065866,different
5002,share feature,text to pictures,different,0.560003459,different
902,spray tool,colour fill option,different,0.559895754,different
2654,save dialog,line tools,different,0.559889913,different
5371,correct user intended position tools,zoom tool,different,0.559873819,different
4275,dynamic color scheme,respect landscape orientation,different,0.559795439,different
4660,save dialog,simple draw offer,different,0.559727788,different
2975,save dialog,manipulator programs,different,0.559690714,different
4080,export,reflect chosen colour,different,0.559660912,different
1547,hint change default settings tools,edit small things,different,0.559633732,different
643,export,chat thing,different,0.559505224,different
1283,confirm tool application selecting tool,dedicated pan,different,0.559351027,different
346,better compression research implementation,applying transparency,different,0.559313893,different
3329,confirm tool application selecting tool,move text,different,0.559231997,different
4012,save load pocketpaint format,rectangle stamp,different,0.559227526,different
4013,save load pocketpaint format,rectangle stamp,different,0.559227526,different
2134,share feature,good range,different,0.559019029,different
152,spray tool,add transparency,different,0.558909595,different
3685,image file size editing,paint file,different,0.558815658,different
693,checkmark confirm tool applications,circle tools,different,0.558801889,different
4931,export,text input option,different,0.558789432,different
5109,hide unhide layer,transparent color,different,0.558730185,different
3879,hide unhide layer,pixel art,different,0.558567226,different
2777,hide unhide layer,low end,different,0.558449686,different
1138,hide unhide layer,crop edge,different,0.558416843,different
1992,dynamic color scheme,future a necessity,different,0.558393061,different
2334,center button transform tool,inport picture,different,0.558376491,different
3377,hint change default settings tools,multi touch interface,different,0.558295012,different
2537,hide unhide layer,like paint,different,0.558246076,different
2085,hint change default settings tools,go hang,different,0.558239102,different
730,reuse drawingsurface pipette activity,clone tool,different,0.558144093,different
55,center button transform tool,add a blur,different,0.557887435,different
5291,dynamic color scheme,white worked,different,0.557787478,different
3675,copy paste symbols stamp tool selection application,paint file,different,0.557636559,different
601,save temporary copies automatically,changing cartoon characters,different,0.557610989,different
2994,share feature,many opportunities,different,0.557530642,different
993,github crowdin integration,converting photos from mb,different,0.557497025,different
131,save dialog,add pen tool,different,0.557448328,different
1701,hide unhide layer,fill tool fills,different,0.557437241,different
3243,checkmark confirm tool applications,more updates,different,0.557387412,different
4945,save load pocketpaint format,text insert,different,0.557339728,different
4946,save load pocketpaint format,text insert,different,0.557339728,different
277,dynamic color scheme,alpha transparencies,different,0.557334065,different
197,close transform tool options clicking apply,air brush,different,0.557320297,different
4432,image file size editing,see every pixel,different,0.557315469,different
1040,better compression research implementation,correct point,different,0.557276726,different
1399,correct user intended position tools,draw some lines,different,0.557137549,different
2636,image file size editing,line shapes,different,0.557122469,different
3219,better compression research implementation,more shapes,different,0.557097137,different
3700,checkmark confirm tool applications,paste a part,different,0.556985736,different
4950,spray tool,text insert,different,0.556984067,different
3516,better compression research implementation,newest update,different,0.5568766,different
1498,export,dynamic brushes,different,0.556697845,different
4445,insert image catrobat media gallery,see this drive,different,0.556678355,different
3569,save dialog,original position,different,0.556646943,different
4427,center button transform tool,see every pixel,different,0.556619644,different
547,save temporary copies automatically,change width,different,0.556578636,different
406,reuse drawingsurface pipette activity,available font,different,0.556528211,different
4767,save dialog,spray tool,different,0.556451619,different
1274,spray tool,dedicated pan,different,0.556415439,different
3527,dynamic color scheme,newest update,different,0.556308091,different
160,export,add transparency,different,0.556304932,different
3502,save temporary copies automatically,newest update,different,0.556249797,different
412,save temporary copies automatically,basic animation package,different,0.556126237,different
2691,dynamic color scheme,load photos,different,0.555915952,different
1833,paste tool,find only theyer,different,0.555896461,different
2936,paste tool,main issue tools,different,0.55586344,different
4465,paste tool,select transparent on colors,different,0.555832863,different
897,save load pocketpaint format,colour fill option,different,0.555817664,different
898,save load pocketpaint format,colour fill option,different,0.555817664,different
4290,save dialog,rotation controls,different,0.555813015,different
5026,save load pocketpaint format,think concept,different,0.555675626,different
5027,save load pocketpaint format,think concept,different,0.555675626,different
4923,spray tool,text input option,different,0.55567503,different
1618,paste tool,export my pictures,different,0.555409312,different
4082,center button transform tool,reflect chosen colour,different,0.555396974,different
602,paste tool,changing cartoon characters,different,0.555202782,different
4038,paste tool,reduces resolution,different,0.555181861,different
1994,save temporary copies automatically,future update,different,0.555067122,different
